asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,AUSENTE
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CALLE VERZOZI HERMUY,15,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
TERÁN SARZOSA SEGUNDO FAUSTO,19,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,AUSENTE
CHALÁ CRUZ JOSÉ FRANKLIN,22,AUSENTE
COROZO AYOVÍ JORGE WILBER,24,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DOUMET CHEDRAUI MICHEL ANDRÉS,27,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
ALEAGA SANTOS RONNY XAVIER,29,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
GARCÍA GAIBOR CARMEN MERCEDES,32,AUSENTE
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,AUSENTE
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
LLORET VALDIVIESO JUAN CRISTÓBAL,39,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MELO GARZÓN ESTEBAN ANDRÉS,41,AUSENTE
MENDOZA ARÉVALO DANIEL ISAAC,42,AUSENTE
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,AUSENTE
NARANJO ALVARADO PRISCILA AMAPOLA,44,AUSENTE
ORELLANA ROMÁN ROSA GINA,46,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
PROAÑO CIFUENTES ROBERTH MAURICIO,51,AUSENTE
QUIJIJE DELGADO LUIS RAFAEL,52,AUSENTE
QUIÑONEZ OCAMPO JULIO CÉSAR,53,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,AUSENTE
SOLIZ CARRIÓN DORIS JOSEFINA,61,AUSENTE
VELIN CORTÉS JUAN PABLO,63,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VITERI GUALINGA CARLOS ELOY,67,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
BURBANO MONTENEGRO FÉLIX FERNANDO,75,AUSENTE
AZUERO RODAS ELISEO ALEXIS,77,AUSENTE
SERRANO VITERI MERCEDES MARITZA,79,AUSENTE
CARRIÓN MORENO CÉSAR ATAULFO,83,AUSENTE
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,AUSENTE
HENRÍQUEZ JAIME PATRICIA IVONNE,87,AUSENTE
CRUZ PROAÑO LUDOVICO ISRAEL,91,AUSENTE
ZAMBRANO VALLE EDUARDO MAURICIO,94,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
OLIVO PALLO JAIME FERNANDO,109,AUSENTE
POVEDA ALVARADO ERIKA SOPHIA,111,AUSENTE
SALTOS MOREIRA DIANA GABRIELA,115,AUSENTE
PACHALA POMA LUIS ALBERTO,120,AUSENTE
PUANCHIR PAYASHÑA TITO PEDRO,124,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,126,AUSENTE
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,AUSENTE
CEVALLOS GUEVARA LESLIE MARCELA,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
BONILLA SALCEDO VIVIANA,10,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
CERDA MIRANDA GABRIELA PAMELA,21,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
FLOR GIL BRENDA AZUCENA,31,SI
GARCÍA POZO DIEGO OSWALDO,33,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,SI
ORTEGA ALVAREZ CARLOS UREL,48,SI
PLAZA CASTILLO LENIN,49,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
VALLE PINARGOTE BAIRON LEONARDO,62,SI
VERA RODRÍGUEZ CARLOS ALFREDO,65,SI
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
GUAMBA DÍAZ NANCY JEANNETH,69,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ZAMBRANO ALCÍVAR MAGDA XIOMARA,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
ASTUDILLO LOOR LINA GLORIA,74,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,76,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
CALLEJAS BARONA FERNANDO,80,SI
