asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
CEVALLOS GUEVARA LESLIE MARCELA,3,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,6,AUSENTE
BENAVIDES ZAMBRANO ZOILA TERESA,8,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,9,AUSENTE
COLLAGUAZO RODRIGO,10,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CALLE VERZOZI HERMUY,15,AUSENTE
CÁRDENAS ESPINOZA JUAN JORGE,17,AUSENTE
TERÁN SARZOSA SEGUNDO FAUSTO,19,AUSENTE
CHALÁ CRUZ JOSÉ FRANKLIN,22,AUSENTE
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
GARCÍA POZO DIEGO OSWALDO,33,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
DELGADO ORELLANA SUSANA DEL CARMEN,39,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MELO GARZÓN ESTEBAN ANDRÉS,41,AUSENTE
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,AUSENTE
NARANJO ALVARADO PRISCILA AMAPOLA,44,AUSENTE
PLAZA CASTILLO LENIN,49,AUSENTE
ANDRADE VILLAPRADO NELLY LISSETH,50,AUSENTE
PROAÑO CIFUENTES ROBERTH MAURICIO,51,AUSENTE
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
ALEMÁN MARMOL MÓNICA ROCÍO,60,AUSENTE
MALDONADO VERA MABEL MARCELA,63,AUSENTE
VILLALVA MIRANDA LIRA DE LA PAZ,66,AUSENTE
CHACTONG VELASCO MARTHA XIMENA,67,AUSENTE
GUAMBA DÍAZ NANCY JEANNETH,69,AUSENTE
LOOR ALCÍVAR LEXI LIDUVINA,70,AUSENTE
CUCALÓN CAMACHO HENRY EDUARDO,78,AUSENTE
CALLEJAS BARONA FERNANDO,80,AUSENTE
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,AUSENTE
LLANES SUAREZ HENRY MANUEL,88,AUSENTE
CUESTA ORELLANA MARÍA DE LOURDES,93,AUSENTE
VERDEZOTO REINOSO ROSA ISABEL,103,AUSENTE
ZAMBRANO VERA MARIANO,106,AUSENTE
TORRES COBO LUIS ESTEBAN,113,AUSENTE
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,AUSENTE
ROMERO LOAYZA FRANCO SEGUNDO,132,AUSENTE
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
ALEAGA SANTOS RONNY XAVIER,29,SI
GARCÍA GAIBOR CARMEN MERCEDES,32,SI
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,SI
ALMEIDA ALARCÓN KAREM MICHELLE,72,SI
SERRANO VITERI MERCEDES MARITZA,79,SI
