voto,curul,asambleista
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,ORTIZ LARA LEONARDO
SI,6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO
SI,7,ALCIVAR MERA FELIX ANDRES
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,ARCE PLUAS ALEXANDRA MANUELA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,15,BORJA PEREZ GALO
SI,16,BUENDIA HERDOIZA MARIA SOLEDAD
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,CARRION MARIA JOSE
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,23,CASSINELLI CALI JUAN CARLOS
SI,24,CONSTANTE NIETO MARIANA DE LAS MERCEDES
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,GALVAN GRACIA MARIA ESPERANZA
SI,37,LARREA VITERI LIDICE VANESSA
SI,38,GARZON RECAURTE WILLIAM ANTONIO
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,BOMBON LOPEZ BLANCA CECILIA
SI,43,GUDIÑO MENA ZOBEIDA GUISELA
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,47,HURTADO ANGULO IVAN JACINTO
SI,48,ISSA WAGNER NICOLAS JOSE
SI,49,JEREZ PILLA BETTY MARICELA
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,53,JAIGUA ALVARADO CELIA MARIA
SI,54,SALAZAR MARTINEZ KARINA MARITZA
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MELO GARZON ESTEBAN ANDRES
SI,57,MOROCHO VELAÑA NANCY BEATRIZ
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,PABON CARANQUI PAOLA VERENICE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,PATIÑO AROCA RAUL LEONARDO
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,69,FARES GUAILLAS MARIA SEBASTIANA
SI,71,RIVERO DOGUER ANGEL ARMANDO
SI,72,ROBLES ANDRADE DENISSE PRISCILA
SI,73,SANCHEZ MIÑO ALEXIS REYNALDO
SI,74,AGUILAR TORRES MANUEL RAMIRO
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
