curul,asambleista,voto
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
19,CALLE ANDRADE MARIA AUGUSTA,AUSENTE
37,MENDOZA DANIEL ISAAC,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
43,GUDIÑO MENA ZOBEIDA GUISELA,AUSENTE
47,MORAN AMALIA,AUSENTE
55,AGUIÑAGA VALLEJO PAOLA MARCELA,AUSENTE
68,PILLAJO TUQUERES JENNY ELIZABETH,AUSENTE
70,RIVERA LOPEZ JOSE GABRIEL,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
80,BUSTOS CHILIQUINGA ARCADIO,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
89,FIERRO OVIEDO PACO,AUSENTE
100,GUTIERREZ BORBUA FAUSTO GILMAR,AUSENTE
109,VELIZ BRIONES JOSE FELIX,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
122,PONCE RUBIO ELVIA AZUCENA,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
129,URIBE LOPEZ FANNY ESTHER,AUSENTE
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
53,LARRIVA ALVARADO OSCAR OSWALDO,SI
74,AGUILAR TORRES MANUEL RAMIRO,SI
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,SI
82,YANDUN POZO CASTULO RENE,SI
83,ACACHO GONZALEZ PEPE LUIS,SI
90,GUALAN JAPA MILTON RODRIGO,SI
91,YANZA MANUEL,SI
92,UMAJINGA GUAMAN CESAR,SI
93,TIBAN GUALA LOURDES LICENIA,SI
99,PACHECO ORDOÑEZ BAYRON EDUARDO,SI
101,AUQUILLA ORTEGA RAUL VICENTE,SI
102,CHICAIZA TOAPANTA WILSON ALFONSO,SI
103,DONOSO CHIRIBOGA PATRICIO,SI
104,CORRAL DAVALOS PATRICIO,SI
105,GARCIA CANO LUIGI FRANCISCO,SI
112,VILEMA FREIRE ANGEL RAMIRO,SI
113,POSSO SALGADO LUIS ANTONIO,SI
115,MONTAÑO VALENCIA MAE,SI
116,MORETA PANCHEZ MIGUEL ANGEL,SI
117,PAEZ BENALCAZAR ANDRES TARQUINO,SI
118,SALGADO RIVADENEIRA DIEGO,SI
119,CHICA ARTEAGA GUNTARD PAVEL,SI
120,TORRES TORRES LUIS FERNANDO,SI
130,TAPIA LOMBEYDA LUIS FERNANDO,SI
131,CUCALON CAMACHO HENRY EDUARDO,SI
132,REYES HIDALGO CRISTINA EUGENIA,SI
133,TACLE GALARRAGA MOISES FERNANDO,SI
134,ROMERO LOAYZA FRANCO SEGUNDO,SI
135,TERAN SALCEDO RAMON FORTUNATO,SI
136,OÑATE LOMBEIDA WIMPER BOLIVAR,SI
137,KRONFLE GOMEZ MARIA CRISTINA,SI
1,ABAD VELEZ RAUL,NO
2,MORALES POZO LENIN ALBERTO,NO
3,AGUILAR PLACIDO ARMANDO,NO
4,HAGO CELI FRANCISCO WAIKING,NO
5,AGUIRRE HIDALGO DORA ANADELA,NO
6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,NO
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,NO
8,MUÑOZ VICUÑA MARIANGEL,NO
9,ANDINO REINOSO MAURO EDMUNDO,NO
10,VITERI LOPEZ CHRISTIAN HUMBERTO,NO
11,RIVAS ALAVA ELIANA LISSET,NO
13,BENAVIDES ZAMBRANO ZOILA TERESA,NO
14,BERGMANN REYNA CARLOS ALBERTO,NO
15,BORJA PEREZ GALO,NO
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,NO
18,CALDERON SALTOS RICHARD OSWALDO,NO
20,CARRILLO BETTY,NO
21,CARRION MARIA JOSE,NO
