curul,asambleista,voto
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,AUSENTE
5,ARIAS RAMÍREZ ALBERTO JESÚS,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
9,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
10,BONILLA SALCEDO VIVIANA,AUSENTE
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
19,TERÁN SARZOSA SEGUNDO FAUSTO,AUSENTE
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,AUSENTE
24,COROZO AYOVÍ JORGE WILBER,AUSENTE
27,DOUMET CHEDRAUI MICHEL ANDRÉS,AUSENTE
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,AUSENTE
38,LITARDO CAICEDO CÉSAR ERNESTO,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,AUSENTE
44,NARANJO ALVARADO PRISCILA AMAPOLA,AUSENTE
47,BUSTAMANTE GARCÍA JUAN FRANCISCO,AUSENTE
52,QUIJIJE DELGADO LUIS RAFAEL,AUSENTE
53,QUIÑONEZ OCAMPO JULIO CÉSAR,AUSENTE
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
68,YAR ARAUJO JUAN CARLOS,AUSENTE
73,AUQUILLA ORTEGA RAÚL VICENTE,AUSENTE
75,BURBANO MONTENEGRO FÉLIX FERNANDO,AUSENTE
80,CALLEJAS BARONA FERNANDO,AUSENTE
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,AUSENTE
89,CASTANIER JARAMILLO XAVIER HOMERO,AUSENTE
90,CELI SANTOS GUILLERMO ALEJANDRO,AUSENTE
99,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
101,DONOSO CHIRIBOGA PATRICIO,AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
106,ZAMBRANO VERA MARIANO,AUSENTE
109,OLIVO PALLO JAIME FERNANDO,AUSENTE
110,ROHON HERVAS CÉSAR EDUARDO,AUSENTE
113,TORRES COBO LUIS ESTEBAN,AUSENTE
122,CUESTA CONCARI MARÍA MERCEDES,AUSENTE
127,ALMEYDA JALIL VICENTE FERNANDO,AUSENTE
129,ESTUPIÑÁN ORTIZ BORIS EFRÉN,AUSENTE
132,ROMERO LOAYZA FRANCO SEGUNDO,AUSENTE
137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
3,CEVALLOS GUEVARA LESLIE MARCELA,SI
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SI
7,ARTEAGA MUÑOZ KARINA CECILIA,SI
8,BENAVIDES ZAMBRANO ZOILA TERESA,SI
11,CASANOVA CEPEDA XAVIER IVAN,SI
14,CADENA VÉLEZ KARLA GABRIELA,SI
15,CALLE VERZOZI HERMUY,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
21,CERDA MIRANDA GABRIELA PAMELA,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
25,CUESTA RÍOS LIUBA ELISA,SI
26,CUESTA SANTANA ESTHER ADELINA,SI
28,DURÁN AGUILAR LILIANA ELIZABETH,SI
29,ALEAGA SANTOS RONNY XAVIER,SI
30,ESPINOSA ANDRADE AUGUSTO XAVIER,SI
31,FLOR GIL BRENDA AZUCENA,SI
32,GARCÍA GAIBOR CARMEN MERCEDES,SI
33,GARCÍA POZO DIEGO OSWALDO,SI
34,GARZÓN RICAURTE WILLIAM ANTONIO,SI
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI
37,HOLGUÍN NARANJO MARCELA PRISCILA,SI
39,LLORET VALDIVIESO JUAN CRISTÓBAL,SI
40,MARÍN AGUIRRE ANA BELÉN,SI
41,MELO GARZÓN ESTEBAN ANDRÉS,SI
45,OCHOA MORANTE MANUEL ALFREDO,SI
46,ORELLANA ROMÁN ROSA GINA,SI
48,PEÑA PACHECO XIMENA DEL ROCÍO,SI
49,PLAZA CASTILLO LENIN,SI
50,ANDRADE VILLAPRADO NELLY LISSETH,SI
51,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
54,AGUALSACA GUAMAN JOSE CLEMENTE,SI
57,SALGADO ANDRADE SILVIA BETZABETH,SI
58,SAMANIEGO MAIGUA FRANKLIN OMAR,SI
59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,SI
60,ALEMÁN MARMOL MÓNICA ROCÍO,SI
61,SOLIZ CARRIÓN DORIS JOSEFINA,SI
62,VALLE PINARGOTE BAIRON LEONARDO,SI
64,VERA FLORES WENDY VANESSA,SI
65,VERA RODRÍGUEZ CARLOS ALFREDO,SI
66,VILLALVA MIRANDA LIRA DE LA PAZ,SI
67,CHACTONG VELASCO MARTHA XIMENA,SI
69,GUAMBA DÍAZ NANCY JEANNETH,SI
70,LOOR ALCÍVAR LEXI LIDUVINA,SI
71,ANDRADE MUÑOZ WILMA PIEDAD,SI
72,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI
74,ASTUDILLO LOOR LINA GLORIA,SI
76,ZAMBRANO CASTRO NORALMA ELIZABETH,SI
77,AZUERO RODAS ELISEO ALEXIS,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,SERRANO VITERI MERCEDES MARITZA,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CARRIÓN MORENO CÉSAR ATAULFO,SI
84,VEGAY JIPA LUZ AIDA,SI
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI
88,OLLAGUE VALAREZO ZOILA PIEDAD,SI
91,YUNGA NAULA SEGUNDO JULIÁN,SI
92,CRUZ VACA JEANNINE DEL CISNE,SI
93,CUESTA ORELLANA MARÍA DE LOURDES,SI
94,ZAMBRANO VALLE EDUARDO MAURICIO,SI
95,CADENA HUERTAS FRANCISCO JAVIER,SI
96,PEÑA ONTANEDA ELIO GERMÁN,SI
97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,SI
98,CALDERÓN CHANCAY DORIS DAISY,SI
100,CURICHUMBI YUPANQUI PEDRO,SI
102,FLORES VÁSQUEZ FERNANDO PATRICIO,SI
103,VERDEZOTO REINOSO ROSA ISABEL,SI
104,LÓPEZ LAPO CARLOS VÍCTOR,SI
107,CANDELL SOTO JAIME ENRIQUE JIMMY,SI
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI
111,TACLE GARCÍA SAMIA,SI
112,MENDOZA MACÍAS MANUEL VIRGILIO,SI
114,LARREÁTEGUI FABARA MARÍA GABRIELA,SI
115,SALTOS MOREIRA DIANA GABRIELA,SI
116,VERA CALDERÓN SILVIA LORENA,SI
117,MONTAÑO VALENCIA MAE,SI
118,MORENO GUERRERO HENRY FREDY,SI
119,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI
120,PACHALA POMA LUIS ALBERTO,SI
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI
123,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI
124,PUANCHIR PAYASHÑA TITO PEDRO,SI
125,ALARCÓN GUILLÍN FREDY OSCAR,SI
126,SOLÓRZANO SARRIA CÉSAR FAUSTO,SI
128,LLANES SUAREZ HENRY MANUEL,SI
130,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI
131,PAREDES TORRES WASHINGTON ARTURO,SI
133,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI
134,SUQUILANDA VALDIVIESO BYRON VINICIO,SI
135,VERA MENDOZA TANLLY JANELA,SI
136,VILLAMAR JÁCOME PEDRO FABRICIO,SI
