asambleista,curul,voto
SERRANO SALGADO JOSÉ RICARDO,3,AUSENTE
BONILLA SALCEDO VIVIANA,10,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
COROZO AYOVÍ JORGE WILBER,24,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
FLOR GIL BRENDA AZUCENA,31,AUSENTE
GARZÓN RICAURTE WILLIAM ANTONIO,34,AUSENTE
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,AUSENTE
LITARDO CAICEDO CÉSAR ERNESTO,38,AUSENTE
MENDOZA ARÉVALO DANIEL ISAAC,42,AUSENTE
ORELLANA ROMÁN ROSA GINA,46,AUSENTE
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
PLAZA CASTILLO LENIN,49,AUSENTE
QUIJIJE DELGADO LUIS RAFAEL,52,AUSENTE
SALGADO ANDRADE SILVIA BETZABETH,57,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
ANDRADE MUÑOZ WILMA PIEDAD,71,AUSENTE
AUQUILLA ORTEGA RAÚL VICENTE,73,AUSENTE
ASTUDILLO LOOR LINA GLORIA,74,AUSENTE
ZAMBRANO CASTRO NORALMA ELIZABETH,76,AUSENTE
CALLEJAS BARONA FERNANDO,80,AUSENTE
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,AUSENTE
YANDÚN POZO CÁSTULO RENÉ,86,AUSENTE
CELI SANTOS GUILLERMO ALEJANDRO,90,AUSENTE
PEÑA ONTANEDA ELIO GERMÁN,96,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,99,AUSENTE
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,AUSENTE
CANDELL SOTO JAIME ENRIQUE JIMMY,107,AUSENTE
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,AUSENTE
OLIVO PALLO JAIME FERNANDO,109,AUSENTE
ROMERO LOAYZA FRANCO SEGUNDO,132,AUSENTE
