curul,asambleista,voto
10,BONILLA SALCEDO VIVIANA,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
23,TORRES TORRES EURO IGNACIO,AUSENTE
25,CUESTA RÍOS LIUBA ELISA,AUSENTE
33,GARCÍA POZO DIEGO OSWALDO,AUSENTE
38,LITARDO CAICEDO CÉSAR ERNESTO,AUSENTE
40,MARÍN AGUIRRE ANA BELÉN,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
47,BUSTAMANTE GARCÍA JUAN FRANCISCO,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,AUSENTE
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,AUSENTE
59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
67,VITERI GUALINGA CARLOS ELOY,AUSENTE
68,YAR ARAUJO JUAN CARLOS,AUSENTE
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,AUSENTE
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,AUSENTE
89,CASTANIER JARAMILLO XAVIER HOMERO,AUSENTE
92,CRUZ VACA JEANNINE DEL CISNE,AUSENTE
96,PEÑA ONTANEDA ELIO GERMÁN,AUSENTE
97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,AUSENTE
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",AUSENTE
100,CURICHUMBI YUPANQUI PEDRO,AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
111,TAIANO BASANTE VICENTE GIOVANNY,AUSENTE
113,TORRES COBO LUIS ESTEBAN,AUSENTE
115,SALTOS MOREIRA DIANA GABRIELA,AUSENTE
119,MUÑOZ ALARCÓN HÉCTOR PATRICIO,AUSENTE
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,AUSENTE
122,CUESTA CONCARI MARÍA MERCEDES,AUSENTE
124,PUANCHIR PAYASHÑA TITO PEDRO,AUSENTE
