curul,asambleista,voto
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
28,CORDOVA ENCALADA EDGAR EDUARDO,AUSENTE
32,DELGADO CHALA AGUSTIN JAVIER,AUSENTE
34,FALCONI LOQUI EVELYN PAMELA,AUSENTE
38,GARZON RICAURTE WILLIAM ANTONIO,AUSENTE
45,GUZMAN OCHOA LILIANA MAURA,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
53,JAIGUA ALVARADO CELIA MARIA,AUSENTE
74,AGUILAR TORRES MANUEL RAMIRO,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
101,AUQUILLA ORTEGA RAUL VICENTE,AUSENTE
109,VELIZ BRIONES JOSE FELIX,AUSENTE
112,VILEMA FREIRE ANGEL RAMIRO,AUSENTE
113,POSSO SALGADO LUIS ANTONIO,AUSENTE
119,CHICA ARTEAGA GUNTARD PAVEL,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
129,URIBE LOPEZ FANNY ESTHER,AUSENTE
135,TERAN SALCEDO RAMON FORTUNATO,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,AGUILAR PLACIDO ARMANDO,SI
4,HAGO CELI FRANCISCO WAIKING,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
11,ARIAS RAMIREZ ALBERTO JESUS,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
15,BORJA PEREZ GALO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
18,CALDERON SALTOS RICHARD OSWALDO,SI
19,CALLE ANDRADE MARIA AUGUSTA,SI
20,CARRILLO BETTY,SI
21,CARRION MARIA JOSE,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
23,BRAVO RAMIREZ MARIA LORENA,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
29,CUESTA RIOS LIUBA ELISA,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI
36,DE LA TORRE RAMIREZ PABLO ANTONIO,SI
37,MENDOZA DANIEL ISAAC,SI
39,GODOY ANDRADE GINA JAKELINE,SI
40,GONZALEZ SERRANO MIRYAM CATARINA,SI
41,GUAMAN CASTRO ALEX FRANCISCO,SI
42,BOMBON LOPEZ BLANCA CECILIA,SI
43,GUDIÑO MENA ZOBEIDA GUISELA,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI
47,MOSQUERA YANEZ ISABEL PIEDAD,SI
49,JEREZ PILLA BETTY MARICELA,SI
50,SILVA MALDONADO SOFIA IRENE,SI
51,ORTIZ GASPAR ESTHER FLAVIA,SI
52,BUENDIA HERDOIZA MARIA SOLEDAD,SI
54,LEDESMA ZAMORA OSCAR ALFONSO,SI
55,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
56,MORENO CHIRIBOGA AMPARO DIANA,SI
57,TOBAR NUÑEZ RAUL IGNACIO,SI
58,MUÑOZ AVENDAÑO ROSA ELVIRA,SI
