curul,asambleista,voto
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
10,BONILLA SALCEDO VIVIANA,AUSENTE
19,VALLEJO JARAMILLO NORMA MARLENE,AUSENTE
20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
59,SÁNCHEZ REYES MONTGOMERY,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
64,JONIAUX BLUM ENRIQUE ALEJANDRO,AUSENTE
65,VERA RODRÍGUEZ CARLOS ALFREDO,AUSENTE
69,YUNDA MACHADO JORGE HOMERO,AUSENTE
91,CRUZ PROAÑO LUDOVICO ISRAEL,AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
112,TERÁN SALCEDO RAMÓN FORTUNATO,AUSENTE
115,MENDOZA PALMA JOFFRE PATRICIO,AUSENTE
124,PUANCHIR PAYASHÑA TITO PEDRO,AUSENTE
132,ROMERO LOAYZA FRANCO SEGUNDO,AUSENTE
134,SUQUILANDA VALDIVIESO BYRON VINICIO,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
2,JUCA SALAZAR MERCEDES DEL ROCÍO,SI
3,SERRANO SALGADO JOSÉ RICARDO,SI
7,ARTEAGA MUÑOZ KARINA CECILIA,SI
8,BENAVIDES ZAMBRANO ZOILA TERESA,SI
9,MORENO INTRIAGO MARIA LUISA,SI
11,CASANOVA CEPEDA XAVIER IVAN,SI
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SI
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI
14,CADENA VÉLEZ KARLA GABRIELA,SI
15,CALLE VERZOZI HERMUY,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
18,CARRIÓN CEVALLOS MARÍA JOSÉ,SI
21,CERDA MIRANDA GABRIELA PAMELA,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
23,YELA ACOSTA WERNER ANTONIO,SI
