voto,curul,asambleista
AUSENTE,1,ABAD VELEZ RAUL
AUSENTE,10,VITERI LOPEZ CHRISTIAN HUMBERTO
AUSENTE,15,BORJA PEREZ GALO
AUSENTE,28,DAVILA RAMIREZ BELGICA ELIZABETH
AUSENTE,32,DELGADO CHALA AGUSTIN JAVIER
AUSENTE,33,FAJARDO MOSQUERA LETTY VANESSA
AUSENTE,38,GARZON RICAURTE WILLIAM ANTONIO
AUSENTE,47,MORAN AMALIA
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,50,JUEZ JUEZ OMAR JUSEPH
AUSENTE,53,JAIGUA ALVARADO CELIA MARIA
AUSENTE,55,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,60,OCLES PADILLA ALEXANDRA
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,99,LOYOLA VASQUEZ RUTH ELIZABETH
AUSENTE,104,MONCAYO CEVALLOS JOSE RICARDO
AUSENTE,109,VELIZ BRIONES JOSE FELIX
AUSENTE,119,MEDINA TAMBACO EMILY JESUS
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,131,POVEDA SALTOS YENNY MARIA
AUSENTE,135,TERAN SALCEDO RAMON FORTUNATO
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,ALMEIDA MANOSALVAS MARIA DEL PILAR
SI,4,HAGO CELI FRANCISCO WAIKING
SI,5,AGUIRRE HIDALGO DORA ANADELA
SI,6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO
SI,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CASANOVA CEPEDA XAVIER IVAN
SI,20,CARRILLO BETTY
SI,21,CARRION MARIA JOSE
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,23,BRAVO RAMIREZ MARIA LORENA
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,MACAS JOSE LUIS
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,BAZURTO ROLDAN NANCIS CELESTE
SI,37,MENDOZA DANIEL ISAAC
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,JARAMILLO RODRIGUEZ VICTOR HUGO
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,49,JEREZ PILLA BETTY MARICELA
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,REYES MACHUCA EFREN RODRIGO
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,56,MELO GARZON ESTEBAN ANDRES
SI,57,TOBAR NUÑEZ RAUL IGNACIO
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,61,CAZA TIPANTA HUGO RENE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
