asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
SALINAS OCHOA CAMILO AURELIO,6,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
TERÁN SARZOSA SEGUNDO FAUSTO,19,AUSENTE
CERDA MIRANDA GABRIELA PAMELA,21,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DOUMET CHEDRAUI MICHEL ANDRÉS,27,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
COLAMARCO VERA PINUCCIA MAGALY,42,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
ANDRADE MUÑOZ WILMA PIEDAD,71,AUSENTE
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,AUSENTE
CASTANIER JARAMILLO XAVIER HOMERO,89,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
GENDE CALAZACÓN ANGEL MESÍAS,104,AUSENTE
CANDELL SOTO JAIME ENRIQUE JIMMY,107,AUSENTE
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,AUSENTE
OLIVO PALLO JAIME FERNANDO,109,AUSENTE
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,AUSENTE
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,AUSENTE
CUESTA CONCARI MARÍA MERCEDES,122,AUSENTE
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,AUSENTE
PUANCHIR PAYASHÑA TITO PEDRO,124,AUSENTE
CARRILLO ALVERCA SANTOS ROMANELI,125,AUSENTE
MARÍN LAVAYEN DENNIS GUSTAVO,128,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
SERRANO SALGADO JOSÉ RICARDO,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
OVIEDO ENDERICA DANIELA NATHALY,5,SI
MARQUEZ LOPEZ JOSE LENIN,8,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
COLLAGUAZO RODRIGO,10,SI
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CALLE VERZOZI HERMUY,15,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
TORRES TORRES EURO IGNACIO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
CUESTA RÍOS LIUBA ELISA,25,SI
ALEAGA SANTOS RONNY XAVIER,29,SI
ESPINOSA ANDRADE AUGUSTO XAVIER,30,SI
GARCÍA MARTÍNEZ INGRID VANESSA,31,SI
GARCÍA GAIBOR CARMEN MERCEDES,32,SI
GARCÍA POZO DIEGO OSWALDO,33,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,SI
HOLGUÍN NARANJO MARCELA PRISCILA,37,SI
ASPIAZU INFANTE CARMEN MARJORIE,38,SI
LLORET VALDIVIESO JUAN CRISTÓBAL,39,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
PAREDES BENAVIDES LIDIA VICTORIA,43,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ORELLANA ROMÁN ROSA GINA,46,SI
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,SI
PEÑA PACHECO XIMENA DEL ROCÍO,48,SI
PLAZA CASTILLO LENIN,49,SI
POMA HERRERA YOFRE MARTÍN,50,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,51,SI
QUIJIJE DELGADO LUIS RAFAEL,52,SI
RODRÍGUEZ CEDEÑO ROSA ELENA,53,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,SI
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
SAMANIEGO MAIGUA FRANKLIN OMAR,58,SI
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,SI
ALEMÁN MARMOL MÓNICA ROCÍO,60,SI
SOLIZ CARRIÓN DORIS JOSEFINA,61,SI
VALLE PINARGOTE BAIRON LEONARDO,62,SI
MALDONADO VERA MABEL MARCELA,63,SI
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
VITERI GUALINGA CARLOS ELOY,67,SI
YAR ARAUJO JUAN CARLOS,68,SI
GUAMBA DÍAZ NANCY JEANNETH,69,SI
LOOR ALCÍVAR LEXI LIDUVINA,70,SI
ALMEIDA ALARCÓN KAREM MICHELLE,72,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,76,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
VEGAY JIPA LUZ AIDA,84,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
ZAMBRANO VALLE EDUARDO MAURICIO,94,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
ZAMBRANO VERA MARIANO,106,SI
CUADRO GASTEZZI DEYSI MARIA,115,SI
MONTAÑO VALENCIA MAE,117,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,BLANCO
CAMBALA MONTECE CARLOS ALBERTO,16,ABSTENCION
SARZOSA BENAVIDES JUAN CARLOS,73,ABSTENCION
ASTUDILLO LOOR LINA GLORIA,74,ABSTENCION
GUEVARA LOZADA FLERIDA YOVANA,77,ABSTENCION
SERRANO VITERI MERCEDES MARITZA,79,ABSTENCION
CALLEJAS BARONA FERNANDO,80,ABSTENCION
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,ABSTENCION
CARRIÓN MORENO CÉSAR ATAULFO,83,ABSTENCION
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,ABSTENCION
YANDÚN POZO CÁSTULO RENÉ,86,ABSTENCION
HENRÍQUEZ JAIME PATRICIA IVONNE,87,ABSTENCION
KRONFLE KOZHAYA HENRY FABIÁN,88,ABSTENCION
CELI SANTOS GUILLERMO ALEJANDRO,90,ABSTENCION
CRUZ VACA JEANNINE DEL CISNE,92,ABSTENCION
MEDINA RAMÍREZ JOSÉ ALFREDO,93,ABSTENCION
CADENA HUERTAS FRANCISCO JAVIER,95,ABSTENCION
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,ABSTENCION
"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",98,ABSTENCION
REYES HIDALGO CRISTINA EUGENIA,99,ABSTENCION
AGUALSACA ZUÑA MARÍA CLEMENTINA,100,ABSTENCION
DONOSO CHIRIBOGA PATRICIO,101,ABSTENCION
ROHON HERVAS CÉSAR EDUARDO,110,ABSTENCION
TAIANO BASANTE VICENTE GIOVANNY,111,ABSTENCION
NUÑEZ MANSSUR LUIS ANTONIO,112,ABSTENCION
BONILLA LÓPEZ SEGUNDO FELIPE,113,ABSTENCION
LARREÁTEGUI FABARA MARÍA GABRIELA,114,ABSTENCION
VERA CALDERÓN SILVIA LORENA,116,ABSTENCION
MORENO GUERRERO HENRY FREDY,118,ABSTENCION
PACHALA POMA LUIS ALBERTO,120,ABSTENCION
SOLORZANO SARRIA CESAR FAUSTO,126,ABSTENCION
ALMEYDA JALIL VICENTE FERNANDO,127,ABSTENCION
LEÓN ZAVALA MARCO ANTONIO,129,ABSTENCION
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,ABSTENCION
PAREDES TORRES WASHINGTON ARTURO,131,ABSTENCION
ROMERO LOAYZA FRANCO SEGUNDO,132,ABSTENCION
