curul,asambleista,voto
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,AUSENTE
9,ANDINO REINOSO MAURO EDMUNDO,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
14,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
18,CALDERON SALTOS RICHARD OSWALDO,AUSENTE
23,BRAVO RAMIREZ MARIA LORENA,AUSENTE
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,AUSENTE
27,DELGADO GUTIERREZ ALEXANDRA ISABEL,AUSENTE
28,CORDOVA ENCALADA EDGAR EDUARDO,AUSENTE
37,MENDOZA DANIEL ISAAC,AUSENTE
41,GUAMAN CASTRO ALEX FRANCISCO,AUSENTE
43,JARAMILLO RODRIGUEZ VICTOR HUGO,AUSENTE
47,MOSQUERA YANEZ ISABEL PIEDAD,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
51,ORTIZ GASPAR ESTHER FLAVIA,AUSENTE
52,REYES MACHUCA EFREN RODRIGO,AUSENTE
57,TOBAR NUÑEZ RAUL IGNACIO,AUSENTE
62,PADRON SAETEROS GLADYS PAULINA,AUSENTE
63,BRITO MENDOZA MONICA CRISTINA,AUSENTE
65,PEÑA PACHECO XIMENA DEL ROCIO,AUSENTE
70,JIJON BUENDIA ITALIA LUISA,AUSENTE
71,RIVERO DOGUER ANGEL ARMANDO,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
79,ANDRADE SOLORZANO LUIS ALBERTO,AUSENTE
81,MATIAS APOLINARIO RITA AZUCENA,AUSENTE
85,MORAN AMALIA,AUSENTE
87,DAHIK ASTUDILLO REYTA GIOMAR,AUSENTE
89,FIERRO OVIEDO PACO,AUSENTE
90,GUALAN JAPA MILTON RODRIGO,AUSENTE
91,ORELLANA MARQUINEZ MAGALI MARGOT,AUSENTE
104,MONCAYO CEVALLOS JOSE RICARDO,AUSENTE
106,SOLORZANO MANUEL ANTONIO,AUSENTE
107,ARGUELLO TROYA BLANCA AZUCENA,AUSENTE
112,VILEMA FREIRE ANGEL RAMIRO,AUSENTE
113,POSSO SALGADO LUIS ANTONIO,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
119,MEDINA TAMBACO EMILY JESUS,AUSENTE
126,ZAMBRANO CASTRO NORALMA ELIZABETH,AUSENTE
128,ZAPATA MANTILLA JOSE LEONIDAS,AUSENTE
130,TAPIA LOMBEYDA LUIS FERNANDO,AUSENTE
131,CUCALON CAMACHO HENRY EDUARDO,AUSENTE
132,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
133,TACLE GALARRAGA MOISES FERNANDO,AUSENTE
134,ROMERO LOAYZA FRANCO SEGUNDO,AUSENTE
136,SERRANO VALLADARES SAADIN ALFREDO,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
1,ABAD VELEZ RAUL,SI
2,MORALES POZO LENIN ALBERTO,SI
3,AGUILAR PLACIDO ARMANDO,SI
4,HAGO CELI FRANCISCO WAIKING,SI
5,AGUIRRE HIDALGO DORA ANADELA,SI
6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
11,ARIAS RAMIREZ ALBERTO JESUS,SI
12,VILLAMAR CASAL JOSE LEONIDAS,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
15,BORJA PEREZ GALO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
19,CALLE ANDRADE MARIA AUGUSTA,SI
20,CARRILLO BETTY,SI
21,CARRION MARIA JOSE,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
24,CONSTANTE NIETO MARIANA DE LAS MERCEDES,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
29,AGUALSACA GUAMAN JOSE CLEMENTE,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
33,PALACIOS CESAR,SI
34,FALCONI LOQUI EVELYN PAMELA,SI
35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI
36,BAZURTO ROLDAN NANCIS CELESTE,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,GODOY ANDRADE GINA JAKELINE,SI
40,GONZALEZ SERRANO MIRYAM CATARINA,SI
42,GUAMANGATE ANTE LUIS GILBERTO,SI
44,TORRES PINEDA CLINTON ELIUD,SI
45,RODAS MARCA CARLOS EDUARDO,SI
46,GUTIERREZ MOSCOSO MARIA EUGENIA,SI
49,JEREZ PILLA BETTY MARICELA,SI
50,SILVA MALDONADO SOFIA IRENE,SI
53,LARRIVA ALVARADO OSCAR OSWALDO,SI
54,LEDESMA ZAMORA OSCAR ALFONSO,SI
55,LOOR CEVALLOS JORGE SEBASTIAN,SI
56,MELO GARZON ESTEBAN ANDRES,SI
58,MUÑOZ AVENDAÑO ROSA ELVIRA,SI
59,ALVARADO CARRION ROSANA,SI
60,OCLES PADILLA ALEXANDRA,SI
61,CAZA TIPANTA HUGO RENE,SI
64,GOMEZ IRMA,SI
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI
67,PONCE LEON XIMENA MERCEDES,SI
68,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
69,FARFAN APONTE RICHARD WILSON,SI
72,MEDINA MERA VICTOR CLEMENTE,SI
73,REINOSO LESCANO MARIA ELIZABETH,SI
77,GARCIA PLUAS BEATRIZ CANDELARIA,SI
78,SUBIA BARREIRO BOLIVAR STALIN,SI
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI
86,ALEMAN MARMOL MONICA ROCIO,SI
92,UMAJINGA GUAMAN CESAR,SI
93,TIBAN GUALA LOURDES LICENIA,SI
94,TERAN SARZOSA SEGUNDO FAUSTO,SI
95,IÑIGUEZ APOLO LENIN MAURICIO,SI
96,MEJIA PLUAS NILDA CECIBEL,SI
97,VASCONEZ ARTEAGA ANNY MARLLELY,SI
98,VELA CAIZAPANTA ANGEL RAMIRO,SI
108,CHAMORRO HIDALGO YOLANDA JOSEFINA,SI
109,VELIZ BRIONES JOSE FELIX,SI
110,OCHOA MORANTE MANUEL ALFREDO,SI
111,VICUÑA MUÑOZ MARIA ALEJANDRA,SI
121,ALEJANDRO MEDINA CRISTINA SORAYA,SI
122,PONCE RUBIO ELVIA AZUCENA,SI
