curul,asambleista,voto
3,SERRANO SALGADO JOSÉ RICARDO,AUSENTE
6,SALINAS OCHOA CAMILO AURELIO,AUSENTE
7,ARTEAGA MUÑOZ KARINA CECILIA,AUSENTE
9,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
21,GREFA AVILEZ FLAVIO PATRICIO,AUSENTE
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,AUSENTE
29,ALEAGA SANTOS RONNY XAVIER,AUSENTE
32,GARCÍA GAIBOR CARMEN MERCEDES,AUSENTE
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,AUSENTE
40,MARÍN AGUIRRE ANA BELÉN,AUSENTE
41,MELO GARZÓN ESTEBAN ANDRÉS,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
45,OCHOA MORANTE MANUEL ALFREDO,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
75,BURBANO MONTENEGRO FÉLIX FERNANDO,AUSENTE
96,PEÑA ONTANEDA ELIO GERMÁN,AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
106,ZAMBRANO VERA MARIANO,AUSENTE
132,ROMERO LOAYZA FRANCO SEGUNDO,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI
27,DOUMET CHEDRAUI MICHEL ANDRÉS,SI
38,LITARDO CAICEDO CÉSAR ERNESTO,SI
71,ANDRADE MUÑOZ WILMA PIEDAD,SI
72,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI
73,AUQUILLA ORTEGA RAÚL VICENTE,SI
74,ASTUDILLO LOOR LINA GLORIA,SI
76,ZAMBRANO CASTRO NORALMA ELIZABETH,SI
77,AZUERO RODAS ELISEO ALEXIS,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,SERRANO VITERI MERCEDES MARITZA,SI
80,CALLEJAS BARONA FERNANDO,SI
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CARRIÓN MORENO CÉSAR ATAULFO,SI
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI
88,KRONFLE KOZHAYA HENRY FABIÁN,SI
89,CASTANIER JARAMILLO XAVIER HOMERO,SI
90,CELI SANTOS GUILLERMO ALEJANDRO,SI
91,CRUZ PROAÑO LUDOVICO ISRAEL,SI
92,CRUZ VACA JEANNINE DEL CISNE,SI
93,CUESTA ORELLANA MARÍA DE LOURDES,SI
95,CADENA HUERTAS FRANCISCO JAVIER,SI
97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,SI
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",SI
99,REYES HIDALGO CRISTINA EUGENIA,SI
100,CURICHUMBI YUPANQUI PEDRO,SI
101,DONOSO CHIRIBOGA PATRICIO,SI
102,FLORES VÁSQUEZ FERNANDO PATRICIO,SI
103,GALARZA AÑAZCO ANA MERCEDES,SI
104,GENDE CALAZACÓN ANGEL MESÍAS,SI
107,CANDELL SOTO JAIME ENRIQUE JIMMY,SI
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI
109,OLIVO PALLO JAIME FERNANDO,SI
110,ROHON HERVAS CÉSAR EDUARDO,SI
111,TACLE GARCÍA SAMIA,SI
112,TERÁN SALCEDO RAMÓN FORTUNATO,SI
113,TORRES COBO LUIS ESTEBAN,SI
114,LARREÁTEGUI FABARA MARÍA GABRIELA,SI
115,SALTOS MOREIRA DIANA GABRIELA,SI
116,VERA CALDERÓN SILVIA LORENA,SI
117,MONTAÑO VALENCIA MAE,SI
118,MORENO GUERRERO HENRY FREDY,SI
119,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI
120,PACHALA POMA LUIS ALBERTO,SI
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI
122,CUESTA CONCARI MARÍA MERCEDES,SI
123,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI
124,PUANCHIR PAYASHÑA TITO PEDRO,SI
125,ALARCÓN GUILLÍN FREDY OSCAR,SI
126,SOLORZANO SARRIA CESAR FAUSTO,SI
127,ALMEYDA JALIL VICENTE FERNANDO,SI
128,MARÍN LAVAYEN DENNIS GUSTAVO,SI
129,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI
130,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI
131,PAREDES TORRES WASHINGTON ARTURO,SI
133,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI
134,SUQUILANDA VALDIVIESO BYRON VINICIO,SI
135,VERA MENDOZA TANLLY JANELA,SI
136,VILLAMAR JÁCOME PEDRO FABRICIO,SI
137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI
1,AGUIÑAGA VALLEJO PAOLA MARCELA,NO
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,NO
15,CALLE VERZOZI HERMUY,NO
17,CÁRDENAS ESPINOZA JUAN JORGE,NO
22,CHALÁ CRUZ JOSÉ FRANKLIN,NO
26,CUESTA SANTANA ESTHER ADELINA,NO
28,DURÁN AGUILAR LILIANA ELIZABETH,NO
30,ESPINOSA ANDRADE AUGUSTO XAVIER,NO
33,GARCÍA POZO DIEGO OSWALDO,NO
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,NO
37,HOLGUÍN NARANJO MARCELA PRISCILA,NO
39,LLORET VALDIVIESO JUAN CRISTÓBAL,NO
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,NO
44,NARANJO ALVARADO PRISCILA AMAPOLA,NO
51,PROAÑO CIFUENTES ROBERTH MAURICIO,NO
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,NO
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,NO
57,SALGADO ANDRADE SILVIA BETZABETH,NO
58,SAMANIEGO MAIGUA FRANKLIN OMAR,NO
59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,NO
60,MOLINA ONOFA LUIS FERNANDO,NO
61,SOLIZ CARRIÓN DORIS JOSEFINA,NO
62,VALLE PINARGOTE BAIRON LEONARDO,NO
64,VERA FLORES WENDY VANESSA,NO
66,VILLALVA MIRANDA LIRA DE LA PAZ,NO
67,VITERI GUALINGA CARLOS ELOY,NO
69,GUAMBA DÍAZ NANCY JEANNETH,NO
70,LOOR ALCÍVAR LEXI LIDUVINA,NO
94,ZAMBRANO VALLE EDUARDO MAURICIO,NO
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,ABSTENCION
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ABSTENCION
5,ARIAS RAMÍREZ ALBERTO JESÚS,ABSTENCION
8,BENAVIDES ZAMBRANO ZOILA TERESA,ABSTENCION
10,BONILLA SALCEDO VIVIANA,ABSTENCION
16,CAMBALA MONTECE CARLOS ALBERTO,ABSTENCION
18,CARRIÓN CEVALLOS MARÍA JOSÉ,ABSTENCION
19,TERAN SARZOSA SEGUNDO FAUSTO,ABSTENCION
20,TENORIO VALENCIA CALLETANO,ABSTENCION
24,COROZO AYOVÍ JORGE WILBER,ABSTENCION
25,CUESTA RÍOS LIUBA ELISA,ABSTENCION
