curul,asambleista,voto
1,ABAD VELEZ RAUL,AUSENTE
3,AGUILAR PLACIDO ARMANDO,AUSENTE
8,MUÑOZ VICUÑA MARIANGEL,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
11,ARIAS RAMIREZ ALBERTO JESUS,AUSENTE
16,SOLORZANO AVILES FRANCISCO MARCELO,AUSENTE
32,DELGADO CHALA AGUSTIN JAVIER,AUSENTE
35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
41,GUAMAN CASTRO ALEX FRANCISCO,AUSENTE
72,MEDINA MERA VICTOR CLEMENTE,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
78,SUBIA BARREIRO BOLIVAR STALIN,AUSENTE
85,MOYA DUQUE HERMAN ANIBAL,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
100,ALBAN GALLO MARINA ELIZABETH,AUSENTE
104,MONCAYO CEVALLOS JOSE RICARDO,AUSENTE
117,PAEZ BENALCAZAR ANDRES TARQUINO,AUSENTE
122,PONCE RUBIO ELVIA AZUCENA,AUSENTE
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,AUSENTE
126,VILLON POZO LUIS MARIANO,AUSENTE
127,ZAMBRANO CHACHA ALBERTO ALEXANDER,AUSENTE
132,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
136,OÑATE LOMBEIDA WIMPER BOLIVAR,AUSENTE
4,HAGO CELI FRANCISCO WAIKING,SI
5,AGUIRRE HIDALGO DORA ANADELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,MARQUEZ LOPEZ JOSE LENIN,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
