asambleista,curul,voto
ACERO LANCHIMBA ESTHELA LILIANA,2,AUSENTE
ANDINO REINOSO MAURO EDMUNDO,9,AUSENTE
CALDERON SALTOS RICHARD OSWALDO,18,AUSENTE
PALACIOS CESAR,33,AUSENTE
GUAMANGATE ANTE LUIS GILBERTO,42,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,52,AUSENTE
CASTILLO VIVANCO JOSE BOLIVAR,75,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
LEDESMA ZAMORA DARWIN GERMAN,88,AUSENTE
JIMENEZ CABRERA JOSE CLEVER,90,AUSENTE
DONOSO CHIRIBOGA PATRICIO,103,AUSENTE
BUCARAM PULLEY ABDALA JAIME,105,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
MONTAÑO VALENCIA MAE,115,AUSENTE
PAEZ BENALCAZAR ANDRES TARQUINO,117,AUSENTE
TORRES TORRES LUIS FERNANDO,120,AUSENTE
VITERI GUALINGA CARLOS ELOY,123,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
CUCALON CAMACHO HENRY EDUARDO,131,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,132,AUSENTE
TACLE GALARRAGA MOISES FERNANDO,133,AUSENTE
ROMERO LOAYZA FRANCO SEGUNDO,134,AUSENTE
TERAN SALCEDO JONNY ENRIQUE,135,AUSENTE
VITERI JIMENEZ CYNTHIA,136,AUSENTE
KRONFLE GOMEZ MARIA CRISTINA,137,AUSENTE
ABAD VELEZ RAUL,1,SI
LANDAZURI OLMEDO LUDIS CUAUDINA,3,SI
HAGO CELI FRANCISCO WAIKING,4,SI
ORTIZ LARA LEONARDO,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
ARCE PLUAS ALEXANDRA MANUELA,10,SI
RIVAS ALAVA ELIANA LISSET,11,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
MARQUEZ LOPEZ JOSE LENIN,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
BUENDIA HERDOIZA MARIA SOLEDAD,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
TOALOMBO CHIMBORAZO JOSE SEGUNDO,20,SI
CARRION MARIA JOSE,21,SI
CAJAS LARA SUSANA VALERIA,22,SI
BRAVO RAMIREZ MARIA LORENA,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
MACIAS GARCIA PEDRO ROBERTO GEOVANNY,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
PIÑAN CAJAS MARIA ALEGRIA,32,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
GALVAN GRACIA MARIA ESPERANZA,36,SI
MENDOZA DANIEL ISAAC,37,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GRANDA NIXON ARLIG,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
GUDIÑO MENA ZOBEIDA GUISELA,43,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
GUZMAN OCHOA LILIANA MAURA,45,SI
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
ALMAN COROZO MARIA DEL CARMEN,48,SI
JEREZ PILLA BETTY MARICELA,49,SI
SILVA MALDONADO SOFIA IRENE,50,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
LARRIVA ALVARADO OSCAR OSWALDO,53,SI
LEDESMA ZAMORA OSCAR ALFONSO,54,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MELO GARZON ESTEBAN ANDRES,56,SI
MOROCHO VELAÑA NANCY BEATRIZ,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
CAZA TIPANTA HUGO RENE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
PATIÑO AROCA RAUL LEONARDO,63,SI
PEÑA CARRASCO DIANA LUCIA,64,SI
PEÑA PACHECO XIMENA DEL ROCIO,65,SI
QUINCHIGUANGO GISELA,66,SI
PONCE LEON XIMENA MERCEDES,67,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
