curul,asambleista,voto
1,AGUIÑAGA VALLEJO PAOLA MARCELA,AUSENTE
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,AUSENTE
5,ARIAS RAMÍREZ ALBERTO JESÚS,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,AUSENTE
25,CUESTA RÍOS LIUBA ELISA,AUSENTE
26,CUESTA SANTANA ESTHER ADELINA,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
32,GARCÍA GAIBOR CARMEN MERCEDES,AUSENTE
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,AUSENTE
37,HOLGUÍN NARANJO MARCELA PRISCILA,AUSENTE
38,LITARDO CAICEDO CÉSAR ERNESTO,AUSENTE
39,LLORET VALDIVIESO JUAN CRISTÓBAL,AUSENTE
41,MELO GARZÓN ESTEBAN ANDRÉS,AUSENTE
47,PALACIOS VELÁSQUEZ SONIA LUCRECIA,AUSENTE
57,SALGADO ANDRADE SILVIA BETZABETH,AUSENTE
61,SOLIZ CARRIÓN DORIS JOSEFINA,AUSENTE
67,VITERI GUALINGA CARLOS ELOY,AUSENTE
69,GUAMBA DÍAZ NANCY JEANNETH,AUSENTE
73,AUQUILLA ORTEGA RAÚL VICENTE,AUSENTE
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,AUSENTE
84,VEGAY JIPA LUZ AIDA,AUSENTE
94,ZAMBRANO VALLE EDUARDO MAURICIO,AUSENTE
112,TERÁN SALCEDO RAMÓN FORTUNATO,AUSENTE
120,PACHALA POMA LUIS ALBERTO,AUSENTE
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,AUSENTE
122,GARCIA CANO LUIGI FRANCISCO,AUSENTE
127,UGARTE GUZMÁN BLANCA ROSANA,AUSENTE
131,PAREDES TORRES WASHINGTON ARTURO,AUSENTE
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SI
9,BERGMANN REYNA CARLOS ALBERTO,SI
10,BONILLA SALCEDO VIVIANA,SI
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,SI
15,CALLE VERZOZI HERMUY,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
24,COROZO AYOVÍ JORGE WILBER,SI
29,ALEAGA SANTOS RONNY XAVIER,SI
30,ESPINOSA ANDRADE AUGUSTO XAVIER,SI
33,GARCÍA POZO DIEGO OSWALDO,SI
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,SI
44,NARANJO ALVARADO PRISCILA AMAPOLA,SI
51,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI
58,SAMANIEGO MAIGUA FRANKLIN OMAR,SI
60,ALEMÁN MARMOL MÓNICA ROCÍO,SI
62,VALLE PINARGOTE BAIRON LEONARDO,SI
64,VERA FLORES WENDY VANESSA,SI
66,VILLALVA MIRANDA LIRA DE LA PAZ,SI
71,ANDRADE MUÑOZ WILMA PIEDAD,SI
72,ASÁN WONSANG JOSÉ FRANCISCO,SI
74,BERNAL BERNAL ESTEBAN REMIGIO,SI
75,BURBANO MONTENEGRO FÉLIX FERNANDO,SI
77,AZUERO RODAS ELISEO ALEXIS,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,FALQUEZ BATALLAS PEDRO CARLOS,SI
80,CALLEJAS BARONA FERNANDO,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CARRIÓN MORENO CÉSAR ATAULFO,SI
85,GONZÁLEZ VÁSCONEZ TERESITA XIMENA,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI
