asambleista,curul,voto
COLLAGUAZO RODRIGO,10,AUSENTE
CASANOVA CEPEDA XAVIER IVAN,11,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,AUSENTE
GARZÓN RICAURTE WILLIAM ANTONIO,34,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
QUILOANGO TIPANLUISA SUSANA XIMENA,51,AUSENTE
PARRA VILLACIS JONATHAN EMANUEL,56,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
AUQUILLA ORTEGA RAÚL VICENTE,73,AUSENTE
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,AUSENTE
CASTANIER JARAMILLO XAVIER HOMERO,89,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
PACHALA POMA LUIS ALBERTO,120,AUSENTE
CUESTA CONCARI MARÍA MERCEDES,122,AUSENTE
PAREDES TORRES WASHINGTON ARTURO,131,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
SERRANO SALGADO JOSÉ RICARDO,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
ARIAS RAMÍREZ ALBERTO JESÚS,5,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CALLE VERZOZI HERMUY,15,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
CARRIÓN CEVALLOS MARÍA JOSÉ,18,SI
VALLEJO JARAMILLO NORMA MARLENE,19,SI
CERDA MIRANDA GABRIELA PAMELA,21,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
SUAREZ HUAYAMAVE CARLOS ALBERTO,25,SI
NÚÑEZ CRIOLLO JAIRO PATRICIO,26,SI
DOUMET CHEDRAUI MICHEL ANDRÉS,27,SI
MIÑO ESCOBAR JORGE EDUARDO,28,SI
ALEAGA SANTOS RONNY XAVIER,29,SI
ESPINOSA ANDRADE AUGUSTO XAVIER,30,SI
FLOR GIL BRENDA AZUCENA,31,SI
MONGE TIPÁN OSCAR VINICIO,32,SI
GARCÍA POZO DIEGO OSWALDO,33,SI
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,SI
GÓMEZ LOZANO RICHARD GARIS,36,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
LLORET VALDIVIESO JUAN CRISTÓBAL,39,SI
MARÍN AGUIRRE ANA BELÉN,40,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
MENDOZA ARÉVALO DANIEL ISAAC,42,SI
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ALONSO FERNÁNDEZ FÉLIX FREDY,46,SI
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,SI
ORTEGA ALVAREZ CARLOS UREL,48,SI
PLAZA CASTILLO LENIN,49,SI
POMA HERRERA YOFRE MARTÍN,50,SI
QUIJIJE DELGADO LUIS RAFAEL,52,SI
QUIÑONEZ OCAMPO JULIO CÉSAR,53,SI
AGUALSACA GUAMAN JOSE CLEMENTE,54,SI
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
SAMANIEGO MAIGUA FRANKLIN OMAR,58,SI
SÁNCHEZ REYES MONTGOMERY,59,SI
ALEMÁN MARMOL MÓNICA ROCÍO,60,SI
SOLIZ CARRIÓN DORIS JOSEFINA,61,SI
VALLE PINARGOTE BAIRON LEONARDO,62,SI
VELIN CORTÉS JUAN PABLO,63,SI
