asambleista,curul,voto
AGUILAR PLACIDO ARMANDO,3,AUSENTE
RIVAS ALAVA ELIANA LISSET,11,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,12,AUSENTE
BORJA PEREZ GALO,15,AUSENTE
CALDERON SALTOS RICHARD OSWALDO,18,AUSENTE
CARRILLO BETTY,20,AUSENTE
CARRION MARIA JOSE,21,AUSENTE
CASSINELLI CALI JUAN CARLOS,23,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,AUSENTE
MACIAS GARCIA PEDRO ROBERTO GEOVANNY,29,AUSENTE
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,AUSENTE
GAGLIARDO LOOR GASTON,35,AUSENTE
LARREA VITERI LIDICE VANESSA,37,AUSENTE
GUAMAN CASTRO ALEX FRANCISCO,41,AUSENTE
GUAMANGATE ANTE LUIS GILBERTO,42,AUSENTE
JARAMILLO RODRIGUEZ VICTOR HUGO,43,AUSENTE
GUEVARA VILLACRES VERONICA MARGARITA,44,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
ARANA COELLO YIMABEL MARIA,50,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,55,AUSENTE
MUÑOZ AVENDAÑO ROSA ELVIRA,58,AUSENTE
PEÑA PACHECO XIMENA DEL ROCIO,65,AUSENTE
RIVERO DOGUER ANGEL ARMANDO,71,AUSENTE
MEDINA MERA VICTOR CLEMENTE,72,AUSENTE
ARIAS FERNANDEZ VERONICA ELIZABETH,75,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
YANDUN POZO CASTULO RENE,82,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
MOYA DUQUE HERMAN ANIBAL,85,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
