asambleista,curul,voto
TORRES CEDEÑO KERLLY ANABEL,7,AUSENTE
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
CARRILLO BETTY,20,AUSENTE
DE LA CRUZ BERNARDO HERMAN ULISES,30,AUSENTE
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,AUSENTE
GUZMAN OCHOA LILIANA MAURA,45,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
AGUILAR TORRES MANUEL RAMIRO,74,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
GUALAN JAPA MILTON RODRIGO,90,AUSENTE
UMAJINGA GUAMAN CESAR,92,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
MORETA PANCHEZ MIGUEL ANGEL,116,AUSENTE
PAEZ BENALCAZAR ANDRES TARQUINO,117,AUSENTE
SALGADO RIVADENEIRA DIEGO,118,AUSENTE
MUENTES ALVARADO PABLO ANDRES,132,AUSENTE
SERRANO VALLADARES SAADIN ALFREDO,136,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
AGUIRRE HIDALGO DORA ANDELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
ARIAS RAMIREZ ALBERTO JESUS,11,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRION MARIA JOSE,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CASSINELLI CALI JUAN CARLOS,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DELGADO CHALA AGUSTIN JAVIER,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
GALVAN GRACIA MARIA ESPERANZA,36,SI
LARREA VITERI LIDICE VANESSA,37,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GONZALEZ SERRANO MIRYAM CATARINA,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
GUDIÑO MENA ZOBEIDA GUISELA,43,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
JEREZ PILLA BETTY MARICELA,49,SI
JUEZ JUEZ OMAR JUSEPH,50,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
BUENDIA HERDOIZA MARIA SOLEDAD,52,SI
LARRIVA ALVARADO OSCAR OSWALDO,53,SI
LEDESMA ZAMORA OSCAR ALFONSO,54,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MELO GARZON ESTEBAN ANDRES,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
PABON CARANQUI PAOLA VERENICE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
PATIÑO AROCA RAUL LEONARDO,63,SI
PEÑA CARRASCO DIANA LUCIA,64,SI
PEÑA PACHECO XIMENA DEL ROCIO,65,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
PONCE LEON XIMENA MERCEDES,67,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
RIVERA LOPEZ JOSE GABRIEL,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
MEDINA MERA VICTOR CLEMENTE,72,SI
REINOSO LESCANO MARIA ELIZABETH,73,SI
ARIAS FERNANDEZ VERONICA ELIZABETH,75,SI
RODRIGUEZ DELGADO MARIA VERONICA,76,SI
SAENZ DE VITERI LAUTARO ENRIQUE,77,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,78,SI
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,SI
MATIAS APOLINARIO RITA AZUCENA,81,SI
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
SERRANO REYES NELSON ALCIDES,86,SI
SOLANO MORENO ALEX FABIAN,87,SI
TERAN SARZOSA SEGUNDO FAUSTO,94,SI
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,SI
VALLE PINARGOTE BAIRON LEONARDO,96,SI
VASCONEZ ARTEAGA ANNY MARLLELY,97,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
PACHECO ORDOÑEZ BAYRON EDUARDO,99,SI
VELA CHERONI MARIA SOLEDAD,106,SI
ARGUELLO TROYA BLANCA AZUCENA,107,SI
VELASCO ENRIQUEZ CARLOS ALBERTO,108,SI
VELIZ BRIONES JOSE FELIX,109,SI
VERDUGA CEDEÑO MARY,110,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
VILEMA FREIRE ANGEL RAMIRO,112,SI
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,SI
VINTIMILLA JARRIN DIEGO ARMANDO,122,SI
VITERI GUALINGA CARLOS ELOY,123,SI
ZAMBRANO ARTEAGA JOSE RICARDO,124,SI
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,126,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,SI
SERRANO SEGURA GRACE MARISOL,128,SI
URIBE LOPEZ FANNY ESTHER,129,SI
BUSTOS CHILIQUINGA ARCADIO,80,ABSTENCION
YANDUN POZO CASTULO RENE,82,ABSTENCION
ACACHO GONZALEZ PEPE LUIS,83,ABSTENCION
FIERRO OVIEDO PACO,89,ABSTENCION
ORELLANA MARQUINEZ MAGALI MARGOT,91,ABSTENCION
TIBAN GUALA LOURDES LICENIA,93,ABSTENCION
ALBAN GALLO MARINA ELIZABETH,100,ABSTENCION
AUQUILLA ORTEGA RAUL VICENTE,101,ABSTENCION
CHICAIZA TOAPANTA WILSON ALFONSO,102,ABSTENCION
DONOSO CHIRIBOGA PATRICIO,103,ABSTENCION
MONCAYO CEVALLOS JOSE RICARDO,104,ABSTENCION
MACIAS HUERTA ANDREA,105,ABSTENCION
SOLORZANO SARRIA CESAR FAUSTO,114,ABSTENCION
MONTAÑO VALENCIA MAE,115,ABSTENCION
MEDINA TAMBACO EMILY JESUS,119,ABSTENCION
TORRES TORRES LUIS FERNANDO,120,ABSTENCION
TAPIA LOMBEYDA LUIS FERNANDO,130,ABSTENCION
CUCALON CAMACHO HENRY EDUARDO,131,ABSTENCION
TACLE GALARRAGA MOISES FERNANDO,133,ABSTENCION
ROMERO LOAYZA FRANCO SEGUNDO,134,ABSTENCION
YELA BURGOS DAYSE INES,135,ABSTENCION
KRONFLE GOMEZ MARIA CRISTINA,137,ABSTENCION
