voto,curul,asambleista
AUSENTE,2,MORALES POZO LENIN ALBERTO
AUSENTE,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
AUSENTE,10,CRUZ SALAZAR FRANCISCA GABRIELA
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,13,BENAVIDES ZAMBRANO ZOILA TERESA
AUSENTE,14,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,23,MONGE ESPINEL LUIS HUMBERTO
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,27,CHICA AREVALO VINICIO VETHOWEN
AUSENTE,32,DELGADO CHALA AGUSTIN JAVIER
AUSENTE,33,PALACIOS CESAR
AUSENTE,40,GONZALEZ SERRANO MIRYAM CATARINA
AUSENTE,47,MOSQUERA YANEZ ISABEL PIEDAD
AUSENTE,50,JUEZ JUEZ OMAR JUSEPH
AUSENTE,52,BUENDIA HERDOIZA MARIA SOLEDAD
AUSENTE,53,LARRIVA ALVARADO OSCAR OSWALDO
AUSENTE,60,OCLES PADILLA ALEXANDRA
AUSENTE,63,MACAS JOSE LUIS
AUSENTE,68,PILLAJO TUQUERES JENNY ELIZABETH
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,78,SUBIA BARREIRO BOLIVAR STALIN
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,89,FIERRO OVIEDO PACO
AUSENTE,92,UMAJINGA GUAMAN CESAR
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,102,CHICAIZA TOAPANTA WILSON ALFONSO
AUSENTE,112,VILEMA FREIRE ANGEL RAMIRO
AUSENTE,131,CUCALON CAMACHO HENRY EDUARDO
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
ABSTENCION,19,CALLE ANDRADE MARIA AUGUSTA
ABSTENCION,20,CARRILLO BETTY
ABSTENCION,22,CARVAJAL AGUIRRE MIGUEL ANGEL
ABSTENCION,59,CABRERA FAJARDO SEGUNDO CESAR
ABSTENCION,76,RODRIGUEZ DELGADO MARIA VERONICA
ABSTENCION,81,MATIAS APOLINARIO RITA AZUCENA
ABSTENCION,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
ABSTENCION,119,MEDINA TAMBACO EMILY JESUS
NO,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
NO,80,BUSTOS CHILIQUINGA ARCADIO
NO,82,YANDUN POZO CASTULO RENE
NO,83,ACACHO GONZALEZ PEPE LUIS
NO,90,GUALAN JAPA MILTON RODRIGO
NO,91,ORELLANA MARQUINEZ MAGALI MARGOT
NO,100,GUTIERREZ BORBUA FAUSTO GILMAR
NO,101,AUQUILLA ORTEGA RAUL VICENTE
NO,103,DONOSO CHIRIBOGA PATRICIO
