voto,curul,asambleista
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,32,DELGADO CHALA AGUSTIN JAVIER
AUSENTE,33,FAJARDO MOSQUERA LETTY VANESSA
AUSENTE,45,GUZMAN OCHOA LILIANA MAURA
AUSENTE,53,JAIGUA ALVARADO CELIA MARIA
AUSENTE,54,LEDESMA ZAMORA OSCAR ALFONSO
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,76,RODRIGUEZ DELGADO MARIA VERONICA
AUSENTE,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
AUSENTE,81,MATIAS APOLINARIO RITA AZUCENA
AUSENTE,87,SOLANO MORENO ALEX FABIAN
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,105,MACIAS HUERTA ANDREA
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,128,ZAPATA MANTILLA JOSE LEONIDAS
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,74,AGUILAR TORRES MANUEL RAMIRO
SI,80,BUSTOS CHILIQUINGA ARCADIO
SI,82,YANDUN POZO CASTULO RENE
SI,83,ACACHO GONZALEZ PEPE LUIS
SI,89,FIERRO OVIEDO PACO
SI,90,GUALAN JAPA MILTON RODRIGO
SI,91,ORELLANA MARQUINEZ MAGALI MARGOT
SI,92,UMAJINGA GUAMAN CESAR
SI,93,TIBAN GUALA LOURDES LICENIA
SI,100,GUTIERREZ BORBUA FAUSTO GILMAR
SI,101,AUQUILLA ORTEGA RAUL VICENTE
SI,102,CHICAIZA TOAPANTA WILSON ALFONSO
SI,103,DONOSO CHIRIBOGA PATRICIO
SI,104,CORRAL DAVALOS PATRICIO
SI,112,VILEMA FREIRE ANGEL RAMIRO
SI,114,SOLORZANO SARRIA CESAR FAUSTO
SI,115,MONTAÑO VALENCIA MAE
SI,116,MORETA PANCHEZ MIGUEL ANGEL
SI,117,PAEZ BENALCAZAR ANDRES TARQUINO
SI,118,SALGADO RIVADENEIRA DIEGO
SI,119,CHICA ARTEAGA GUNTARD PAVEL
SI,120,TORRES TORRES LUIS FERNANDO
SI,130,TAPIA LOMBEYDA LUIS FERNANDO
SI,131,CUCALON CAMACHO HENRY EDUARDO
SI,132,REYES HIDALGO CRISTINA EUGENIA
SI,133,TACLE GALARRAGA MOISES FERNANDO
SI,134,ROMERO LOAYZA FRANCO SEGUNDO
SI,135,TERAN SALCEDO RAMON FORTUNATO
SI,136,VITERI JIMENEZ CYNTHIA
SI,137,KRONFLE GOMEZ MARIA CRISTINA
NO,1,ABAD VELEZ RAUL
NO,2,MORALES POZO LENIN ALBERTO
NO,3,AGUILAR PLACIDO ARMANDO
NO,4,MACHUCA MOSCOSO LINDA MARICELA
NO,5,AGUIRRE HIDALGO DORA ANDELA
NO,6,ALBAN TORRES MARIANA DEL ROCIO
NO,7,TORRES CEDEÑO KERLLY ANABEL
NO,8,MUÑOZ VICUÑA MARIANGEL
NO,9,ANDINO REINOSO MAURO EDMUNDO
NO,10,MONGE ESPINEL LUIS HUMBERTO
NO,11,ARIAS RAMIREZ ALBERTO JESUS
NO,13,MARQUEZ LOPEZ JOSE LENIN
NO,14,BERGMANN REYNA CARLOS ALBERTO
NO,15,BORJA PEREZ GALO
NO,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
NO,17,PAREDES BENAVIDES LIDIA VICTORIA
NO,18,CALDERON SALTOS RICHARD OSWALDO
NO,19,CASANOVA CEPEDA XAVIER IVAN
NO,20,CARRILLO BETTY
NO,21,CARRION MARIA JOSE
NO,22,CAJAS LARA SUSANA VALERIA
NO,23,CASSINELLI CALI JUAN CARLOS
NO,24,CAYAMBE TIPAN FAUSTO HERIBERTO
NO,26,CHAVEZ CANALES HOLGER EZEQUIEL
NO,27,CHICA AREVALO VINICIO VETHOWEN
NO,28,CORDOVA ENCALADA EDGAR EDUARDO
NO,29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY
NO,30,DE LA CRUZ BERNARDO HERMAN ULISES
NO,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
NO,34,FALCONI LOQUI EVELYN PAMELA
NO,35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES
NO,36,GALVAN GRACIA MARIA ESPERANZA
NO,37,LARREA VITERI LIDICE VANESSA
NO,38,GARZON RICAURTE WILLIAM ANTONIO
NO,39,GODOY ANDRADE GINA JAKELINE
NO,40,GONZALEZ SERRANO MIRYAM CATARINA
NO,41,GUAMAN CASTRO ALEX FRANCISCO
NO,42,GUAMANGATE ANTE LUIS GILBERTO
NO,43,GUDIÑO MENA ZOBEIDA GUISELA
NO,44,GUEVARA VILLACRES VERONICA MARGARITA
NO,46,GUTIERREZ MOSCOSO MARIA EUGENIA
NO,47,MOSQUERA YANEZ ISABEL PIEDAD
NO,48,ISSA WAGNER NICOLAS JOSE
NO,49,JEREZ PILLA BETTY MARICELA
NO,50,JUEZ JUEZ OMAR JUSEPH
NO,51,ORTIZ GASPAR ESTHER FLAVIA
NO,52,BUENDIA HERDOIZA MARIA SOLEDAD
NO,55,AGUIÑAGA VALLEJO PAOLA MARCELA
NO,56,MELO GARZON ESTEBAN ANDRES
NO,57,TOBAR NUÑEZ RAUL IGNACIO
NO,58,MUÑOZ AVENDAÑO ROSA ELVIRA
NO,59,ALVARADO CARRION ROSANA
NO,60,OCLES PADILLA ALEXANDRA
NO,61,PABON CARANQUI PAOLA VERENICE
NO,62,PADRON SAETEROS GLADYS PAULINA
NO,63,PATIÑO AROCA RAUL LEONARDO
NO,64,PEÑA CARRASCO DIANA LUCIA
NO,65,PEÑA PACHECO XIMENA DEL ROCIO
NO,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
NO,67,PONCE LEON XIMENA MERCEDES
NO,68,PILLAJO TUQUERES JENNY ELIZABETH
NO,69,FARFAN APONTE RICHARD WILSON
NO,70,RIVERA LOPEZ JOSE GABRIEL
NO,71,RIVERO DOGUER ANGEL ARMANDO
NO,73,REINOSO LESCANO MARIA ELIZABETH
NO,75,ARIAS FERNANDEZ VERONICA ELIZABETH
NO,77,SAENZ DE VITERI LAUTARO ENRIQUE
NO,78,SALAZAR CEDEÑO GUADALUPE DOLORES
NO,84,VACA COJITAMBO ELENA ANA DEL ROCIO
NO,85,MOYA DUQUE HERMAN ANIBAL
NO,86,SERRANO REYES NELSON ALCIDES
NO,94,TERAN SARZOSA SEGUNDO FAUSTO
NO,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
NO,96,VALLE PINARGOTE BAIRON LEONARDO
NO,97,COLLAGUAZO RODRIGO
NO,98,INTRIAGO MACIAS CARMEN ELENA
NO,106,SOLORZANO MANUEL ANTONIO
NO,107,TUPIZA OBANDO CARLOS ROGELIO
NO,108,VELASCO ENRIQUEZ CARLOS ALBERTO
NO,109,VELEZ MARLENE MARGARITA
NO,110,VERDUGA CEDEÑO MARY
NO,111,VICUÑA MUÑOZ MARIA ALEJANDRA
NO,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
NO,122,VINTIMILLA JARRIN DIEGO ARMANDO
NO,123,VITERI GUALINGA CARLOS ELOY
NO,124,ZAMBRANO ARTEAGA JOSE RICARDO
NO,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
NO,126,ZAMBRANO CASTRO NORALMA ELIZABETH
NO,127,OBANDO MORALES SANTA FELICITA
