asambleista,curul,voto
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,AUSENTE
ANDRADE VILLAPRADO NELLY LISSETH,50,AUSENTE
QUIJIJE DELGADO LUIS RAFAEL,52,AUSENTE
QUIÑONEZ OCAMPO JULIO CÉSAR,53,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,AUSENTE
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,AUSENTE
ZAMBRANO VERA MARIANO,106,AUSENTE
SALTOS MOREIRA DIANA GABRIELA,115,AUSENTE
VERA CALDERÓN SILVIA LORENA,116,AUSENTE
PAREDES TORRES WASHINGTON ARTURO,131,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
CEVALLOS GUEVARA LESLIE MARCELA,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
ARIAS RAMÍREZ ALBERTO JESÚS,5,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
COLLAGUAZO RODRIGO,10,SI
CASANOVA CEPEDA XAVIER IVAN,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
SERRANO VALLEJO JORGE ERNESTO,13,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CALLE VERZOZI HERMUY,15,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
EGAS LEDESMA JOSÉ ANTONIO,18,SI
TERÁN SARZOSA SEGUNDO FAUSTO,19,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,SI
GREFA AVILEZ FLAVIO PATRICIO,21,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
CUESTA SANTANA ESTHER ADELINA,26,SI
DOUMET CHEDRAUI MICHEL ANDRÉS,27,SI
DURÁN AGUILAR LILIANA ELIZABETH,28,SI
ALEAGA SANTOS RONNY XAVIER,29,SI
ESPINOSA ANDRADE AUGUSTO XAVIER,30,SI
FLOR GIL BRENDA AZUCENA,31,SI
GARCÍA GAIBOR CARMEN MERCEDES,32,SI
GARCÍA POZO DIEGO OSWALDO,33,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,SI
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,SI
HOLGUÍN NARANJO MARCELA PRISCILA,37,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
LLORET VALDIVIESO JUAN CRISTÓBAL,39,SI
MARÍN AGUIRRE ANA BELÉN,40,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
MENDOZA ARÉVALO DANIEL ISAAC,42,SI
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,SI
ORELLANA ROMÁN ROSA GINA,46,SI
PEÑA PACHECO XIMENA DEL ROCÍO,48,SI
PLAZA CASTILLO LENIN,49,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,51,SI
AGUALSACA GUAMAN JOSE CLEMENTE,54,SI
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
SAMANIEGO MAIGUA FRANKLIN OMAR,58,SI
ALEMÁN MARMOL MÓNICA ROCÍO,60,SI
SOLIZ CARRIÓN DORIS JOSEFINA,61,SI
VALLE PINARGOTE BAIRON LEONARDO,62,SI
VELIN CORTÉS JUAN PABLO,63,SI
VERA FLORES WENDY VANESSA,64,SI
VERA RODRÍGUEZ CARLOS ALFREDO,65,SI
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
CHACTONG VELASCO MARTHA XIMENA,67,SI
YAR ARAUJO JUAN CARLOS,68,SI
GUAMBA DÍAZ NANCY JEANNETH,69,SI
LOOR ALCÍVAR LEXI LIDUVINA,70,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ZAMBRANO ALCÍVAR MAGDA XIOMARA,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
ASTUDILLO LOOR LINA GLORIA,74,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,76,SI
GUEVARA LOZADA FLERIDA YOVANA,77,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
SERRANO VITERI MERCEDES MARITZA,79,SI
CALLEJAS BARONA FERNANDO,80,SI
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
LLANES SUAREZ HENRY MANUEL,88,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
CELI SANTOS GUILLERMO ALEJANDRO,90,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
CRUZ VACA JEANNINE DEL CISNE,92,SI
CUESTA ORELLANA MARÍA DE LOURDES,93,SI
ZAMBRANO VALLE EDUARDO MAURICIO,94,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,SI
CALDERÓN CHANCAY DORIS DAISY,98,SI
REYES HIDALGO CRISTINA EUGENIA,99,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
FLORES VÁSQUEZ FERNANDO PATRICIO,102,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
CASTRO MAYANCELA MANUEL MARÍA,108,SI
OLIVO PALLO JAIME FERNANDO,109,SI
ROHON HERVAS CÉSAR EDUARDO,110,SI
POVEDA ALVARADO ERIKA SOPHIA,111,SI
NUÑEZ MANSSUR LUIS ANTONIO,112,SI
BONILLA LÓPEZ SEGUNDO FELIPE,113,SI
LARREÁTEGUI FABARA MARÍA GABRIELA,114,SI
MONTAÑO VALENCIA MAE,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
PACHALA POMA LUIS ALBERTO,120,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
CUESTA CONCARI MARÍA MERCEDES,122,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
SOLÓRZANO SARRIA CÉSAR FAUSTO,126,SI
