asambleista,curul,voto
ANDINO REINOSO MAURO EDMUNDO,9,AUSENTE
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
MARQUEZ LOPEZ JOSE LENIN,13,AUSENTE
BUSTAMANTE PONCE FERNANDO XAVIER,17,AUSENTE
CRUZ SALAZAR FRANCISCA GABRIELA,23,AUSENTE
FALCONI LOQUI EVELYN PAMELA,34,AUSENTE
MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,35,AUSENTE
GODOY ANDRADE GINA JAKELINE,39,AUSENTE
GUAMAN CASTRO ALEX FRANCISCO,41,AUSENTE
MORAN AMALIA,47,AUSENTE
LARRIVA ALVARADO OSCAR OSWALDO,53,AUSENTE
REINOSO LESCANO MARIA ELIZABETH,73,AUSENTE
AGUALSACA GUAMAN JOSE CLEMENTE,76,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,AUSENTE
BUSTOS CHILIQUINGA ARCADIO,80,AUSENTE
MATIAS APOLINARIO RITA AZUCENA,81,AUSENTE
VACA COJITAMBO ELENA ANA DEL ROCIO,84,AUSENTE
GUALAN JAPA MILTON RODRIGO,90,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
GARCIA CANO LUIGI FRANCISCO,105,AUSENTE
VELIZ BRIONES JOSE FELIX,109,AUSENTE
VILEMA FREIRE ANGEL RAMIRO,112,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,114,AUSENTE
PAEZ BENALCAZAR ANDRES TARQUINO,117,AUSENTE
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
TERAN SALCEDO RAMON FORTUNATO,135,AUSENTE
KRONFLE GOMEZ MARIA CRISTINA,137,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
HAGO CELI FRANCISCO WAIKING,4,SI
AGUIRRE HIDALGO DORA ANADELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
RIVAS ALAVA ELIANA LISSET,11,SI
VILLAMAR CASAL JOSE LEONIDAS,12,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
QUIMBIULCO BEDON LORENA GABRIELA,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
GOMEZ IRMA,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
DAVILA RAMIREZ BELGICA ELIZABETH,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
DELGADO CHALA AGUSTIN JAVIER,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
DE LA TORRE RAMIREZ PABLO ANTONIO,36,SI
MENDOZA DANIEL ISAAC,37,SI
CALAZACON AGUAVIL MARIA ALBERTINA,38,SI
GONZALEZ SERRANO MIRYAM CATARINA,40,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
JARAMILLO RODRIGUEZ VICTOR HUGO,43,SI
TORRES PINEDA CLINTON ELIUD,44,SI
GUZMAN OCHOA LILIANA MAURA,45,SI
GUTIERREZ MOSCOSO MARIA EUGENIA,46,SI
MONGE ESPINEL LUIS HUMBERTO,48,SI
JEREZ PILLA BETTY MARICELA,49,SI
SILVA MALDONADO SOFIA IRENE,50,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
BUENDIA HERDOIZA MARIA SOLEDAD,52,SI
LEDESMA ZAMORA OSCAR ALFONSO,54,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MELO GARZON ESTEBAN ANDRES,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
CAZA TIPANTA HUGO RENE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
BRITO MENDOZA MONICA CRISTINA,63,SI
TORRES LARA JOSE EDUARDO,64,SI
ASTUDILLO BANEGAS HERNAN VINICIO,65,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
PONCE LEON XIMENA MERCEDES,67,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
JIJON BUENDIA ITALIA LUISA,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
MEDINA MERA VICTOR CLEMENTE,72,SI
AGUILAR TORRES MANUEL RAMIRO,74,SI
ARIAS FERNANDEZ VERONICA ELIZABETH,75,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,78,SI
YANDUN POZO CASTULO RENE,82,SI
ACACHO GONZALEZ PEPE LUIS,83,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
ALEMAN MARMOL MONICA ROCIO,86,SI
DAHIK ASTUDILLO REYTA GIOMAR,87,SI
DIAZ COKA MARIA GABRIELA,88,SI
FIERRO OVIEDO PACO,89,SI
ORELLANA MARQUINEZ MAGALI MARGOT,91,SI
UMAJINGA GUAMAN CESAR,92,SI
TIBAN GUALA LOURDES LICENIA,93,SI
TERAN SARZOSA SEGUNDO FAUSTO,94,SI
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,SI
MEJIA PLUAS NILDA CECIBEL,96,SI
VASCONEZ ARTEAGA ANNY MARLLELY,97,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
GUTIERREZ BORBUA FAUSTO GILMAR,100,SI
AUQUILLA ORTEGA RAUL VICENTE,101,SI
CHICAIZA TOAPANTA WILSON ALFONSO,102,SI
DONOSO CHIRIBOGA PATRICIO,103,SI
MONCAYO CEVALLOS JOSE RICARDO,104,SI
VELA CHERONI MARIA SOLEDAD,106,SI
