curul,asambleista,voto
1,AGUIÑAGA VALLEJO PAOLA MARCELA,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
7,ARTEAGA MUÑOZ KARINA CECILIA,AUSENTE
8,MARQUEZ LOPEZ JOSE LENIN,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
17,CÁRDENAS ESPINOZA JUAN JORGE,AUSENTE
19,VALLEJO JARAMILLO NORMA MARLENE,AUSENTE
21,CERDA MIRANDA GABRIELA PAMELA,AUSENTE
22,CHALÁ CRUZ JOSÉ FRANKLIN,AUSENTE
25,CUESTA RÍOS LIUBA ELISA,AUSENTE
29,ALEAGA SANTOS RONNY XAVIER,AUSENTE
32,GARCÍA GAIBOR CARMEN MERCEDES,AUSENTE
33,GARCÍA POZO DIEGO OSWALDO,AUSENTE
34,GARZÓN RICAURTE WILLIAM ANTONIO,AUSENTE
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,AUSENTE
37,HOLGUÍN NARANJO MARCELA PRISCILA,AUSENTE
40,MARÍN AGUIRRE ANA BELÉN,AUSENTE
41,MELO GARZÓN ESTEBAN ANDRÉS,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,AUSENTE
44,NARANJO ALVARADO PRISCILA AMAPOLA,AUSENTE
46,ORELLANA ROMÁN ROSA GINA,AUSENTE
48,PEÑA PACHECO XIMENA DEL ROCÍO,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
51,PROAÑO CIFUENTES ROBERTH MAURICIO,AUSENTE
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
58,SAMANIEGO MAIGUA FRANKLIN OMAR,AUSENTE
60,ALEMÁN MARMOL MÓNICA ROCÍO,AUSENTE
61,SOLIZ CARRIÓN DORIS JOSEFINA,AUSENTE
