curul,asambleista,voto
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,AUSENTE
14,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,AUSENTE
29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY,AUSENTE
34,FALCONI LOQUI EVELYN PAMELA,AUSENTE
36,DE LA TORRE RAMIREZ PABLO ANTONIO,AUSENTE
45,GUZMAN OCHOA LILIANA MAURA,AUSENTE
58,MUÑOZ AVENDAÑO ROSA ELVIRA,AUSENTE
59,ALVARADO CARRION ROSANA,AUSENTE
64,PEÑA CARRASCO DIANA LUCIA,AUSENTE
70,RIVERA LOPEZ JOSE GABRIEL,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
92,UMAJINGA GUAMAN CESAR,AUSENTE
109,VELEZ MARLENE MARGARITA,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
1,ABAD VELEZ RAUL,SI
2,MORALES POZO LENIN ALBERTO,SI
3,AGUILAR PLACIDO ARMANDO,SI
4,HAGO CELI FRANCISCO WAIKING,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
10,VITERI LOPEZ CHRISTIAN HUMBERTO,SI
11,ARIAS RAMIREZ ALBERTO JESUS,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
15,BORJA PEREZ GALO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
18,CALDERON SALTOS RICHARD OSWALDO,SI
19,CASANOVA CEPEDA XAVIER IVAN,SI
20,CARRILLO BETTY,SI
21,ANRRANGO ZAMBRANO GERARDO ELIAS,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
23,BRAVO RAMIREZ MARIA LORENA,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
28,CORDOVA ENCALADA EDGAR EDUARDO,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
35,GAGLIARDO LOOR GASTON,SI
37,MENDOZA DANIEL ISAAC,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,GODOY ANDRADE GINA JAKELINE,SI
40,GONZALEZ SERRANO MIRYAM CATARINA,SI
41,GUAMAN CASTRO ALEX FRANCISCO,SI
42,GUAMANGATE ANTE LUIS GILBERTO,SI
43,GUDIÑO MENA ZOBEIDA GUISELA,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI
47,MOSQUERA YANEZ ISABEL PIEDAD,SI
48,MONGE ESPINEL LUIS HUMBERTO,SI
49,JEREZ PILLA BETTY MARICELA,SI
50,JUEZ JUEZ OMAR JUSEPH,SI
51,ORTIZ GASPAR ESTHER FLAVIA,SI
52,BUENDIA HERDOIZA MARIA SOLEDAD,SI
53,LARRIVA ALVARADO OSCAR OSWALDO,SI
54,LEDESMA ZAMORA OSCAR ALFONSO,SI
55,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
56,MELO GARZON ESTEBAN ANDRES,SI
57,TOBAR NUÑEZ RAUL IGNACIO,SI
60,OCLES PADILLA ALEXANDRA,SI
