asambleista,curul,voto
BERGMANN REYNA CARLOS ALBERTO,14,AUSENTE
CARVAJAL AGUIRRE MIGUEL ANGEL,22,AUSENTE
DELGADO CHALA AGUSTIN JAVIER,32,AUSENTE
GONZALEZ SERRANO MIRYAM CATARINA,40,AUSENTE
GUAMAN CASTRO ALEX FRANCISCO,41,AUSENTE
QUIROZ VALLEJO HECTOR HUGO,46,AUSENTE
MOSQUERA YANEZ ISABEL PIEDAD,47,AUSENTE
JUEZ JUEZ OMAR JUSEPH,50,AUSENTE
MUÑOZ AVENDAÑO ROSA ELVIRA,58,AUSENTE
PABON CARANQUI PAOLA VERENICE,61,AUSENTE
REINOSO LESCANO MARIA ELIZABETH,73,AUSENTE
ARIAS FERNANDEZ VERONICA ELIZABETH,75,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
ORELLANA MARQUINEZ MAGALI MARGOT,91,AUSENTE
CAJAS ARCOS PAOLA DE LOS ANGELES,94,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
DONOSO CHIRIBOGA PATRICIO,103,AUSENTE
MONCAYO CEVALLOS JOSE RICARDO,104,AUSENTE
ARGUELLO TROYA BLANCA AZUCENA,107,AUSENTE
VICUÑA MUÑOZ MARIA ALEJANDRA,111,AUSENTE
SALGADO RIVADENEIRA DIEGO,118,AUSENTE
ALEJANDRO MEDINA CRISTINA SORAYA,121,AUSENTE
ZAMBRANO ARTEAGA JOSE RICARDO,124,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
MUENTES ALVARADO PABLO ANDRES,132,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
AGUIRRE HIDALGO DORA ANDELA,5,SI
QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
ORDOÑEZ ALMEIDA FAUSTO EFRAIN,8,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
VITERI LOPEZ CHRISTIAN HUMBERTO,10,SI
ARIAS RAMIREZ ALBERTO JESUS,11,SI
VILLAMAR CASAL JOSE LEONIDAS,12,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
BORJA PEREZ GALO,15,SI
SOLORZANO AVILES FRANCISCO MARCELO,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CASSINELLI CALI JUAN CARLOS,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
SALAZAR PAUCAR MARGOD ELISAVED,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
GALVAN GRACIA MARIA ESPERANZA,36,SI
MENDOZA DANIEL ISAAC,37,SI
