asambleista,curul,voto
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,AUSENTE
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,AUSENTE
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
BENAVIDES ZAMBRANO ZOILA TERESA,8,AUSENTE
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CHALÁ CRUZ JOSÉ FRANKLIN,22,AUSENTE
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
ESPÍN REYES EUGENIA SOFÍA,29,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
MELO GARZÓN ESTEBAN ANDRÉS,41,AUSENTE
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
ALEMÁN MARMOL MÓNICA ROCÍO,60,AUSENTE
SOLIZ CARRIÓN DORIS JOSEFINA,61,AUSENTE
YUNDA MACHADO JORGE HOMERO,69,AUSENTE
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,AUSENTE
CRUZ PROAÑO LUDOVICO ISRAEL,91,AUSENTE
VINTIMILLA MOSCOSO PAOLA,128,AUSENTE
PAREDES TORRES WASHINGTON ARTURO,131,AUSENTE
SUQUILANDA VALDIVIESO BYRON VINICIO,134,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
CERDA MIRANDA GABRIELA PAMELA,21,SI
COROZO AYOVÍ JORGE WILBER,24,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ASÁN WONSANG JOSÉ FRANCISCO,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
BERNAL BERNAL ESTEBAN REMIGIO,74,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
AZUERO RODAS ELISEO ALEXIS,77,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
FALQUEZ BATALLAS PEDRO CARLOS,79,SI
CALLEJAS BARONA FERNANDO,80,SI
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
KRONFLE KOZHAYA HENRY FABIÁN,88,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
CELI SANTOS GUILLERMO ALEJANDRO,90,SI
CRUZ VACA JEANNINE DEL CISNE,92,SI
MEDINA RAMÍREZ JOSÉ ALFREDO,93,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
MONTAÑO GUISAMANO MAYRA MIGDONIA,97,SI
"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",98,SI
NARVÁEZ MENDIETA DALTON RAFAEL,99,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
FLORES VÁSQUEZ FERNANDO PATRICIO,102,SI
GALARZA AÑAZCO ANA MERCEDES,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
OLIVO PALLO JAIME FERNANDO,109,SI
ROHON HERVAS CÉSAR EDUARDO,110,SI
TACLE GARCÍA SAMIA,111,SI
TERÁN SALCEDO RAMÓN FORTUNATO,112,SI
TORRES TORRES LUIS FERNANDO,113,SI
LARREÁTEGUI FABARA MARÍA GABRIELA,114,SI
CUADRO GASTEZZI DEYSI MARIA,115,SI
MINCHALA MURILLO RÓMULO MARCELO,116,SI
MONTAÑO VALENCIA MAE,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
PACHALA POMA LUIS ALBERTO,120,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
GARCIA CANO LUIGI FRANCISCO,122,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
SOLORZANO SARRIA CESAR FAUSTO,126,SI
UGARTE GUZMÁN BLANCA ROSANA,127,SI
ZAMBRANO ORTIZ MARÍA ROBERTA,129,SI
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,SI
VERA MENDOZA TANLLY JANELA,135,SI
PADILLA SIERRA MAGGIE DOLORES,137,SI
ARREGUI RUEDA MARCIA CECILIA,6,NO
AGUIÑAGA VALLEJO PAOLA MARCELA,1,ABSTENCION
CEVALLOS GUEVARA LESLIE MARCELA,3,ABSTENCION
ARTEAGA MUÑOZ KARINA CECILIA,7,ABSTENCION
BERGMANN REYNA CARLOS ALBERTO,9,ABSTENCION
COLLAGUAZO RODRIGO,10,ABSTENCION
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,ABSTENCION
CADENA VÉLEZ KARLA GABRIELA,14,ABSTENCION
CALLE VERZOZI HERMUY,15,ABSTENCION
CAMBALA MONTECE CARLOS ALBERTO,16,ABSTENCION
CÁRDENAS ESPINOZA JUAN JORGE,17,ABSTENCION
CARRIÓN CEVALLOS MARÍA JOSÉ,18,ABSTENCION
VALLEJO JARAMILLO NORMA MARLENE,19,ABSTENCION
TENORIO VALENCIA CALLETANO,20,ABSTENCION
CUESTA SANTANA ESTHER ADELINA,26,ABSTENCION
RUIZ CEDEÑO ANA BELÉN,27,ABSTENCION
DURÁN AGUILAR LILIANA ELIZABETH,28,ABSTENCION
