asambleista,curul,voto
ALMEIDA MANOSALVAS MARIA DEL PILAR,3,AUSENTE
ANDINO REINOSO MAURO EDMUNDO,9,AUSENTE
ARIAS RAMIREZ ALBERTO JESUS,11,AUSENTE
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,AUSENTE
GARZON RICAURTE WILLIAM ANTONIO,38,AUSENTE
GONZALEZ SERRANO MIRYAM CATARINA,40,AUSENTE
GUAMAN CASTRO ALEX FRANCISCO,41,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
ORTIZ GASPAR ESTHER FLAVIA,51,AUSENTE
CABRERA FAJARDO SEGUNDO CESAR,59,AUSENTE
RIVERO DOGUER ANGEL ARMANDO,71,AUSENTE
MEDINA MERA VICTOR CLEMENTE,72,AUSENTE
VELASTEGUI RAMOS LEONARDO DARIO,73,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
ACACHO GONZALEZ PEPE LUIS,83,AUSENTE
ORELLANA MARQUINEZ MAGALI MARGOT,91,AUSENTE
TIBAN GUALA LOURDES LICENIA,93,AUSENTE
BUCARAM PULLEY ABDALA JAIME,105,AUSENTE
PAEZ BENALCAZAR ANDRES TARQUINO,117,AUSENTE
ZAMBRANO CASTRO NORALMA ELIZABETH,126,AUSENTE
ZAPATA MANTILLA JOSE LEONIDAS,128,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
AGUIRRE HIDALGO DORA ANDELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
CRUZ SALAZAR FRANCISCA GABRIELA,10,SI
VILLAMAR CASAL JOSE LEONIDAS,12,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
PAREDES BENAVIDES LIDIA VICTORIA,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
