voto,curul,asambleista
AUSENTE,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,6,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
AUSENTE,15,CALLE VERZOZI HERMUY
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,20,TENORIO VALENCIA CALLETANO
AUSENTE,21,CERDA MIRANDA GABRIELA PAMELA
AUSENTE,24,COROZO AYOVÍ JORGE WILBER
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,27,RUIZ CEDEÑO ANA BELÉN
AUSENTE,28,DURÁN AGUILAR LILIANA ELIZABETH
AUSENTE,29,ESPÍN REYES EUGENIA SOFÍA
AUSENTE,31,FLOR GIL BRENDA AZUCENA
AUSENTE,32,GARCÍA GAIBOR CARMEN MERCEDES
AUSENTE,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,50,POMA HERRERA YOFRE MARTÍN
AUSENTE,53,RODRÍGUEZ CEDEÑO ROSA ELENA
AUSENTE,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,56,PARRA VILLACIS JONATHAN EMANUEL
AUSENTE,57,CHICAIZA LECHÓN VERÓNICA
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,69,YUNDA MACHADO JORGE HOMERO
AUSENTE,74,BERNAL BERNAL ESTEBAN REMIGIO
AUSENTE,77,AZUERO RODAS ELISEO ALEXIS
AUSENTE,78,CUCALÓN CAMACHO HENRY EDUARDO
AUSENTE,89,CASTANIER JARAMILLO XAVIER HOMERO
AUSENTE,92,CRUZ VACA JEANNINE DEL CISNE
AUSENTE,95,PASPUEL GARCÍA REBECA SILVANA
AUSENTE,96,PEÑA ONTANEDA ELIO GERMÁN
AUSENTE,98,
AUSENTE,102,FLORES VÁSQUEZ FERNANDO PATRICIO
AUSENTE,104,GENDE CALAZACÓN ANGEL MESÍAS
AUSENTE,105,MOLINA CELI KARLA ELIZABETH
AUSENTE,107,CANDELL SOTO JAIME ENRIQUE JIMMY
AUSENTE,109,OLIVO PALLO JAIME FERNANDO
AUSENTE,111,TACLE GARCÍA SAMIA
AUSENTE,126,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,129,ZAMBRANO ORTIZ MARÍA ROBERTA
AUSENTE,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
AUSENTE,134,SUQUILANDA VALDIVIESO BYRON VINICIO
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
AUSENTE,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
SI,1,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,3,CEVALLOS GUEVARA LESLIE MARCELA
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,9,MORENO INTRIAGO MARIA LUISA
SI,10,BONILLA SALCEDO VIVIANA
SI,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,14,DELGADO ORLANDO CÉSAR ANTONIO
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
