asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
CEVALLOS GUEVARA LESLIE MARCELA,3,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,6,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,9,AUSENTE
BONILLA SALCEDO VIVIANA,10,AUSENTE
CASANOVA CEPEDA XAVIER IVAN,11,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
CÁRDENAS ESPINOZA JUAN JORGE,17,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
TERÁN SARZOSA SEGUNDO FAUSTO,19,AUSENTE
CHALÁ CRUZ JOSÉ FRANKLIN,22,AUSENTE
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,AUSENTE
COROZO AYOVÍ JORGE WILBER,24,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
GARCÍA POZO DIEGO OSWALDO,33,AUSENTE
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,AUSENTE
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,AUSENTE
DELGADO ORELLANA SUSANA DEL CARMEN,39,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MELO GARZÓN ESTEBAN ANDRÉS,41,AUSENTE
NARANJO ALVARADO PRISCILA AMAPOLA,44,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
ANDRADE VILLAPRADO NELLY LISSETH,50,AUSENTE
RODRÍGUEZ CEDEÑO ROSA ELENA,53,AUSENTE
PARRA VILLACIS JONATHAN EMANUEL,56,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,AUSENTE
ALEMÁN MARMOL MÓNICA ROCÍO,60,AUSENTE
PEÑA BERNAL JOAQUÍN ANTONIO,61,AUSENTE
VALLE PINARGOTE BAIRON LEONARDO,62,AUSENTE
VELIN CORTÉS JUAN PABLO,63,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
VILLALVA MIRANDA LIRA DE LA PAZ,66,AUSENTE
CHACTONG VELASCO MARTHA XIMENA,67,AUSENTE
LOOR ALCÍVAR LEXI LIDUVINA,70,AUSENTE
ANDRADE MUÑOZ WILMA PIEDAD,71,AUSENTE
AUQUILLA ORTEGA RAÚL VICENTE,73,AUSENTE
AZUERO RODAS ELISEO ALEXIS,77,AUSENTE
SERRANO VITERI MERCEDES MARITZA,79,AUSENTE
CARRIÓN MORENO CÉSAR ATAULFO,83,AUSENTE
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,AUSENTE
CURICHUMBI YUPANQUI PEDRO,100,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
