curul,asambleista,voto
7,TORRES CEDEÑO KERLLY ANABEL,AUSENTE
9,ANDINO REINOSO MAURO EDMUNDO,AUSENTE
10,ARCE PLUAS ALEXANDRA MANUELA,AUSENTE
14,MORENO INTRIAGO MARIA LUISA,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
33,PALACIOS CESAR,AUSENTE
42,GUAMANGATE ANTE LUIS GILBERTO,AUSENTE
43,JARAMILLO RODRIGUEZ VICTOR HUGO,AUSENTE
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,AUSENTE
52,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,AUSENTE
58,MUÑOZ AVENDAÑO ROSA ELVIRA,AUSENTE
61,PABON CARANQUI PAOLA VERENICE,AUSENTE
67,PONCE LEON XIMENA MERCEDES,AUSENTE
75,CASTILLO VIVANCO JOSE BOLIVAR,AUSENTE
81,CISNEROS SORIA OSWALDO DANIEL,AUSENTE
85,SANMIGUEL PALACIOS GINA ZITA,AUSENTE
88,LEDESMA ZAMORA DARWIN GERMAN,AUSENTE
99,PACHECO ORDOÑEZ BAYRON EDUARDO,AUSENTE
113,POSSO SALGADO LUIS ANTONIO,AUSENTE
119,CHICA PAVEL,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,AGUILAR PLACIDO ARMANDO,SI
4,MACHUCA MOSCOSO LINDA MARICELA,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
11,RIVAS ALAVA ELIANA LISSET,SI
12,VILLAMAR CASAL JOSE LEONIDAS,SI
13,MARQUEZ LOPEZ JOSE LENIN,SI
15,BORJA PEREZ GALO,SI
16,BUENDIA HERDOIZA MARIA SOLEDAD,SI
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
18,CALDERON SALTOS RICHARD OSWALDO,SI
19,CASANOVA CEPEDA XAVIER IVAN,SI
