curul,asambleista,voto
4,HAGO CELI FRANCISCO WAIKING,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,AUSENTE
22,CARVAJAL AGUIRRE MIGUEL ANGEL,AUSENTE
23,CASSINELLI CALI JUAN CARLOS,AUSENTE
28,CORDOVA ENCALADA EDGAR EDUARDO,AUSENTE
36,DE LA TORRE RAMIREZ PABLO ANTONIO,AUSENTE
41,GUAMAN CASTRO ALEX FRANCISCO,AUSENTE
51,ORTIZ GASPAR ESTHER FLAVIA,AUSENTE
52,REYES MACHUCA EFREN RODRIGO,AUSENTE
63,PATIÑO AROCA RAUL LEONARDO,AUSENTE
65,PEÑA PACHECO XIMENA DEL ROCIO,AUSENTE
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,AUSENTE
71,RIVERO DOGUER ANGEL ARMANDO,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
78,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
86,SERRANO REYES NELSON ALCIDES,AUSENTE
92,UMAGINGA GUAMAN CESAR,AUSENTE
98,VELA CAIZAPANTA ANGEL RAMIRO,AUSENTE
99,PACHECO ORDOÑEZ BAYRON EDUARDO,AUSENTE
100,GUTIERREZ BORBUA FAUSTO GILMAR,AUSENTE
112,VILEMA FREIRE ANGEL RAMIRO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
119,CHICA PAVEL,AUSENTE
128,ZAPATA MANTILLA JOSE LEONIDAS,AUSENTE
131,CUCALON CAMACHO HENRY EDUARDO,AUSENTE
136,VITERI JIMENEZ CYNTHIA,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
14,BERGMANN REYNA CARLOS ALBERTO,SI
74,AGUILAR TORRES MANUEL RAMIRO,SI
80,BUSTOS CHILIQUINGA ARCADIO,SI
82,YANDUN POZO CASTULO RENE,SI
83,ACACHO GONZALEZ PEPE LUIS,SI
89,FIERRO OVIEDO PACO,SI
