voto,curul,asambleista
AUSENTE,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
AUSENTE,3,SERRANO SALGADO JOSÉ RICARDO
AUSENTE,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
AUSENTE,6,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,8,BENAVIDES ZAMBRANO ZOILA TERESA
AUSENTE,9,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
AUSENTE,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,28,DURÁN AGUILAR LILIANA ELIZABETH
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,37,HOLGUÍN NARANJO MARCELA PRISCILA
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,42,MENDOZA ARÉVALO DANIEL ISAAC
AUSENTE,50,POMA HERRERA YOFRE MARTÍN
AUSENTE,51,PROAÑO CIFUENTES ROBERTH MAURICIO
AUSENTE,53,RODRÍGUEZ CEDEÑO ROSA ELENA
AUSENTE,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
AUSENTE,58,SAMANIEGO MAIGUA FRANKLIN OMAR
AUSENTE,59,SÁNCHEZ REYES MONTGOMERY
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,65,VERA RODRÍGUEZ CARLOS ALFREDO
AUSENTE,66,VILLALVA MIRANDA LIRA DE LA PAZ
AUSENTE,67,VITERI GUALINGA CARLOS ELOY
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,69,YUNDA MACHADO JORGE HOMERO
AUSENTE,70,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,73,AUQUILLA ORTEGA RAÚL VICENTE
AUSENTE,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
AUSENTE,96,PEÑA ONTANEDA ELIO GERMÁN
AUSENTE,97,MONTAÑO GUISAMANO MAYRA MIGDONIA
AUSENTE,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
AUSENTE,109,OLIVO PALLO JAIME FERNANDO
AUSENTE,115,MENDOZA PALMA JOFFRE PATRICIO
AUSENTE,118,MORENO GUERRERO HENRY FREDY
AUSENTE,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
AUSENTE,122,CUESTA CONCARI MARÍA MERCEDES
AUSENTE,123,PEÑAFIEL IZQUIERDO EDDY COLÓN
AUSENTE,124,PUANCHIR PAYASHÑA TITO PEDRO
AUSENTE,126,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,127,UGARTE GUZMÁN BLANCA ROSANA
AUSENTE,135,VERA MENDOZA TANLLY JANELA
SI,5,ARIAS RAMÍREZ ALBERTO JESÚS
SI,7,ARTEAGA MUÑOZ KARINA CECILIA
SI,10,BONILLA SALCEDO VIVIANA
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,20,TENORIO VALENCIA CALLETANO
SI,21,GREFA AVILEZ FLAVIO PATRICIO
SI,23,TORRES TORRES EURO IGNACIO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,25,CUESTA RÍOS LIUBA ELISA
SI,27,DOUMET CHEDRAUI MICHEL ANDRÉS
SI,31,GARCÍA MARTÍNEZ INGRID VANESSA
SI,34,GARZÓN RICAURTE WILLIAM ANTONIO
SI,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
SI,38,LITARDO CAICEDO CÉSAR ERNESTO
SI,45,OCHOA MORANTE MANUEL ALFREDO
SI,46,ORELLANA ROMÁN ROSA GINA
SI,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
