asambleista,curul,voto
MUÑOZ VICUÑA MARIANGEL,8,AUSENTE
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,12,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,AUSENTE
QUIMBIULCO BEDON LORENA GABRIELA,18,AUSENTE
CASSINELLI CALI JUAN CARLOS,23,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,AUSENTE
DE LA CRUZ BERNARDO HERMAN ULISES,30,AUSENTE
FALCONI LOQUI EVELYN PAMELA,34,AUSENTE
LARREA VITERI LIDICE VANESSA,37,AUSENTE
GUDIÑO MENA ZOBEIDA GUISELA,43,AUSENTE
JAIGUA ALVARADO CELIA MARIA,53,AUSENTE
RIVERO DOGUER ANGEL ARMANDO,71,AUSENTE
RODRIGUEZ DELGADO MARIA VERONICA,76,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
DAHIK ASTUDILLO REYTA GIOMAR,87,AUSENTE
TIBAN GUALA LOURDES LICENIA,93,AUSENTE
COLLAGUAZO RODRIGO,97,AUSENTE
DONOSO CHIRIBOGA PATRICIO,103,AUSENTE
MONCAYO CEVALLOS JOSE RICARDO,104,AUSENTE
VILEMA FREIRE ANGEL RAMIRO,112,AUSENTE
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,AUSENTE
SERRANO SEGURA GRACE MARISOL,128,AUSENTE
CARRILLO BETTY,20,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
AGUILAR TORRES MANUEL RAMIRO,74,SI
ARTEAGA ARTEAGA ZOBEIDA MELINA,79,SI
BUSTOS CHILIQUINGA ARCADIO,80,SI
MATIAS APOLINARIO RITA AZUCENA,81,SI
YANDUN POZO CASTULO RENE,82,SI
ACACHO GONZALEZ PEPE LUIS,83,SI
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,SI
DIAZ COKA MARIA GABRIELA,88,SI
FIERRO OVIEDO PACO,89,SI
GUALAN JAPA MILTON RODRIGO,90,SI
ORELLANA MARQUINEZ MAGALI MARGOT,91,SI
UMAJINGA GUAMAN CESAR,92,SI
PACHECO ORDOÑEZ BAYRON EDUARDO,99,SI
GUTIERREZ BORBUA FAUSTO GILMAR,100,SI
AUQUILLA ORTEGA RAUL VICENTE,101,SI
CHICAIZA TOAPANTA WILSON ALFONSO,102,SI
AGUIRRE RODRIGUEZ FRANCISCO XAVIER,105,SI
POSSO SALGADO LUIS ANTONIO,113,SI
SOLORZANO SARRIA CESAR FAUSTO,114,SI
MONTAÑO VALENCIA MAE,115,SI
MORETA PANCHEZ MIGUEL ANGEL,116,SI
PAEZ BENALCAZAR ANDRES TARQUINO,117,SI
SALGADO RIVADENEIRA DIEGO,118,SI
CHICA ARTEAGA GUNTARD PAVEL,119,SI
TORRES TORRES LUIS FERNANDO,120,SI
URIBE LOPEZ FANNY ESTHER,129,SI
TAPIA LOMBEYDA LUIS FERNANDO,130,SI
CUCALON CAMACHO HENRY EDUARDO,131,SI
REYES HIDALGO CRISTINA EUGENIA,132,SI
TACLE GALARRAGA MOISES FERNANDO,133,SI
ROMERO LOAYZA FRANCO SEGUNDO,134,SI
YELA BURGOS DAYSE INES,135,SI
VITERI JIMENEZ CYNTHIA,136,SI
KRONFLE GOMEZ MARIA CRISTINA,137,SI
ABAD VELEZ RAUL,1,NO
MORALES POZO LENIN ALBERTO,2,NO
AGUILAR PLACIDO ARMANDO,3,NO
MACHUCA MOSCOSO LINDA MARICELA,4,NO
AGUIRRE HIDALGO DORA ANDELA,5,NO
ALBAN TORRES MARIANA DEL ROCIO,6,NO
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,NO
ARIAS RAMIREZ ALBERTO JESUS,11,NO
MARQUEZ LOPEZ JOSE LENIN,13,NO
MORENO INTRIAGO MARIA LUISA,14,NO
CARRION MARIA JOSE,21,NO
CAYAMBE TIPAN FAUSTO HERIBERTO,24,NO
SALAZAR PAUCAR MARGOD ELISAVED,26,NO
CHICA AREVALO VINICIO VETHOWEN,27,NO
FAJARDO MOSQUERA LETTY VANESSA,33,NO
MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,35,NO
DE LA TORRE RAMIREZ PABLO ANTONIO,36,NO
GARZON RICAURTE WILLIAM ANTONIO,38,NO
GODOY ANDRADE GINA JAKELINE,39,NO
GUAMAN CASTRO ALEX FRANCISCO,41,NO
BOMBON LOPEZ BLANCA CECILIA,42,NO
GUEVARA VILLACRES VERONICA MARGARITA,44,NO
RODAS MARCA CARLOS EDUARDO,45,NO
JEREZ PILLA BETTY MARICELA,49,NO
ARANA COELLO YIMABEL MARIA,50,NO
ORTIZ GASPAR ESTHER FLAVIA,51,NO
BUENDIA HERDOIZA MARIA SOLEDAD,52,NO
LEDESMA ZAMORA OSCAR ALFONSO,54,NO
AGUIÑAGA VALLEJO PAOLA MARCELA,55,NO
MELO GARZON ESTEBAN ANDRES,56,NO
TOBAR NUÑEZ RAUL IGNACIO,57,NO
MUÑOZ AVENDAÑO ROSA ELVIRA,58,NO
ALVARADO CARRION ROSANA,59,NO
OCLES PADILLA ALEXANDRA,60,NO
CAZA TIPANTA HUGO RENE,61,NO
PADRON SAETEROS GLADYS PAULINA,62,NO
BRITO MENDOZA MONICA CRISTINA,63,NO
PEÑA CARRASCO DIANA LUCIA,64,NO
PEÑA PACHECO XIMENA DEL ROCIO,65,NO
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,NO
PONCE LEON XIMENA MERCEDES,67,NO
PILLAJO TUQUERES JENNY ELIZABETH,68,NO
FARFAN APONTE RICHARD WILSON,69,NO
RIVERA LOPEZ JOSE GABRIEL,70,NO
MEDINA MERA VICTOR CLEMENTE,72,NO
VELASTEGUI RAMOS LEONARDO DARIO,73,NO
ARIAS FERNANDEZ VERONICA ELIZABETH,75,NO
MOYA DUQUE HERMAN ANIBAL,85,NO
SERRANO REYES NELSON ALCIDES,86,NO
TERAN SARZOSA SEGUNDO FAUSTO,94,NO
VALLE PINARGOTE BAIRON LEONARDO,96,NO
VELA CAIZAPANTA ANGEL RAMIRO,98,NO
SOLORZANO MANUEL ANTONIO,106,NO
TUPIZA OBANDO CARLOS ROGELIO,107,NO
VELASCO ENRIQUEZ CARLOS ALBERTO,108,NO
VELEZ MARLENE MARGARITA,109,NO
VERDUGA CEDEÑO MARY,110,NO
VICUÑA MUÑOZ MARIA ALEJANDRA,111,NO
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,NO
VINTIMILLA JARRIN DIEGO ARMANDO,122,NO
VITERI GUALINGA CARLOS ELOY,123,NO
ZAMBRANO ARTEAGA JOSE RICARDO,124,NO
MARIN AVILA MAYTE SORAYA,125,NO
ZAMBRANO CASTRO NORALMA ELIZABETH,126,NO
ANDINO REINOSO MAURO EDMUNDO,9,ABSTENCION
BORJA PEREZ GALO,15,ABSTENCION
BUSTAMANTE PONCE FERNANDO XAVIER,17,ABSTENCION
CALLE ANDRADE MARIA AUGUSTA,19,ABSTENCION
CORDOVA ENCALADA EDGAR EDUARDO,28,ABSTENCION
CUESTA RIOS LIUBA ELISA,29,ABSTENCION
ESTARELLAS SOLIS FRANCISCO JOSE,31,ABSTENCION
DELGADO CHALA AGUSTIN JAVIER,32,ABSTENCION
GONZALEZ SERRANO MIRYAM CATARINA,40,ABSTENCION
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,ABSTENCION
MOSQUERA YANEZ ISABEL PIEDAD,47,ABSTENCION
ISSA WAGNER NICOLAS JOSE,48,ABSTENCION
SUBIA BARREIRO BOLIVAR STALIN,78,ABSTENCION
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,ABSTENCION
