voto,curul,asambleista
AUSENTE,6,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,8,BENAVIDES ZAMBRANO ZOILA TERESA
AUSENTE,9,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,22,SARZOSA MONTENEGRO JOHANNA MARCELA
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
AUSENTE,91,CRUZ PROAÑO LUDOVICO ISRAEL
AUSENTE,100,CURICHUMBI YUPANQUI PEDRO
AUSENTE,107,CANDELL SOTO JAIME ENRIQUE JIMMY
AUSENTE,122,CUESTA CONCARI MARÍA MERCEDES
AUSENTE,125,ALARCÓN GUILLÍN FREDY OSCAR
SI,1,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,3,SERRANO SALGADO JOSÉ RICARDO
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,10,BONILLA SALCEDO VIVIANA
SI,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
SI,14,CADENA VÉLEZ KARLA GABRIELA
SI,15,CALLE VERZOZI HERMUY
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,26,CUESTA SANTANA ESTHER ADELINA
SI,28,DURÁN AGUILAR LILIANA ELIZABETH
SI,29,ALEAGA SANTOS RONNY XAVIER
SI,30,ESPINOSA ANDRADE AUGUSTO XAVIER
SI,32,GARCÍA GAIBOR CARMEN MERCEDES
SI,33,GARCÍA POZO DIEGO OSWALDO
SI,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
SI,37,HOLGUÍN NARANJO MARCELA PRISCILA
SI,39,LLORET VALDIVIESO JUAN CRISTÓBAL
SI,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
SI,44,NARANJO ALVARADO PRISCILA AMAPOLA
SI,47,BUSTAMANTE GARCÍA JUAN FRANCISCO
SI,50,POMA HERRERA YOFRE MARTÍN
SI,51,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
SI,57,SALGADO ANDRADE SILVIA BETZABETH
