voto,curul,asambleista
AUSENTE,1,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
AUSENTE,3,SERRANO SALGADO JOSÉ RICARDO
AUSENTE,8,BENAVIDES ZAMBRANO ZOILA TERESA
AUSENTE,9,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,15,CALLE VERZOZI HERMUY
AUSENTE,17,CÁRDENAS ESPINOZA JUAN JORGE
AUSENTE,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,22,CHALÁ CRUZ JOSÉ FRANKLIN
AUSENTE,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,28,DURÁN AGUILAR LILIANA ELIZABETH
AUSENTE,29,ESPÍN REYES EUGENIA SOFÍA
AUSENTE,30,ESPINOSA ANDRADE AUGUSTO XAVIER
AUSENTE,31,FLOR GIL BRENDA AZUCENA
AUSENTE,32,GARCÍA GAIBOR CARMEN MERCEDES
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,37,HOLGUÍN NARANJO MARCELA PRISCILA
AUSENTE,38,LITARDO CAICEDO CÉSAR ERNESTO
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
AUSENTE,44,NARANJO ALVARADO PRISCILA AMAPOLA
AUSENTE,45,ROMERO ANDRADE JACINTA FILOMENA
AUSENTE,46,ALONSO FERNÁNDEZ FÉLIX FREDY
AUSENTE,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
AUSENTE,51,PROAÑO CIFUENTES ROBERTH MAURICIO
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,57,SALGADO ANDRADE SILVIA BETZABETH
AUSENTE,58,SAMANIEGO MAIGUA FRANKLIN OMAR
AUSENTE,59,SÁNCHEZ REYES MONTGOMERY
AUSENTE,60,ALEMÁN MARMOL MÓNICA ROCÍO
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,62,VALLE PINARGOTE BAIRON LEONARDO
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,65,VERA RODRÍGUEZ CARLOS ALFREDO
AUSENTE,66,VILLALVA MIRANDA LIRA DE LA PAZ
AUSENTE,67,VITERI GUALINGA CARLOS ELOY
AUSENTE,71,ANDRADE MUÑOZ WILMA PIEDAD
AUSENTE,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,94,ZAMBRANO VALLE EDUARDO MAURICIO
AUSENTE,96,PEÑA ONTANEDA ELIO GERMÁN
AUSENTE,135,VERA MENDOZA TANLLY JANELA
SI,18,CARRIÓN CEVALLOS MARÍA JOSÉ
SI,40,MARÍN AGUIRRE ANA BELÉN
SI,48,ORTEGA ALVAREZ CARLOS UREL
NO,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
NO,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
NO,19,VALLEJO JARAMILLO NORMA MARLENE
NO,21,CERDA MIRANDA GABRIELA PAMELA
NO,24,COROZO AYOVÍ JORGE WILBER
NO,34,GARZÓN RICAURTE WILLIAM ANTONIO
NO,49,PLAZA CASTILLO LENIN
NO,50,POMA HERRERA YOFRE MARTÍN
NO,68,YAR ARAUJO JUAN CARLOS
NO,69,YUNDA MACHADO JORGE HOMERO
NO,70,ZAMBRANO ARTEAGA JOSE RICARDO
NO,72,ASÁN WONSANG JOSÉ FRANCISCO
NO,73,AUQUILLA ORTEGA RAÚL VICENTE
NO,74,BERNAL BERNAL ESTEBAN REMIGIO
NO,75,BURBANO MONTENEGRO FÉLIX FERNANDO
NO,76,ZAMBRANO CASTRO NORALMA ELIZABETH
NO,77,GUEVARA LOZADA FLERIDA YOVANA
NO,78,CUCALÓN CAMACHO HENRY EDUARDO
NO,79,SERRANO VITERI MERCEDES MARITZA
NO,80,CALLEJAS BARONA FERNANDO
NO,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
NO,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
NO,83,CARRIÓN MORENO CÉSAR ATAULFO
NO,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
NO,86,YANDÚN POZO CÁSTULO RENÉ
NO,87,HENRÍQUEZ JAIME PATRICIA IVONNE
NO,88,KRONFLE KOZHAYA HENRY FABIÁN
NO,89,CASTANIER JARAMILLO XAVIER HOMERO
NO,90,CELI SANTOS GUILLERMO ALEJANDRO
NO,91,CRUZ PROAÑO LUDOVICO ISRAEL
NO,92,CRUZ VACA JEANNINE DEL CISNE
NO,93,MEDINA RAMÍREZ JOSÉ ALFREDO
NO,95,CADENA HUERTAS FRANCISCO JAVIER
NO,97,MONTAÑO GUISAMANO MAYRA MIGDONIA
NO,98,RODRÍGUEZ CUESTA JORGE IGNACIO
NO,99,NARVÁEZ MENDIETA DALTON RAFAEL
NO,100,CURICHUMBI YUPANQUI PEDRO
NO,101,DONOSO CHIRIBOGA PATRICIO
NO,102,SALAS SALAS MARÍA CECILIA
NO,103,GALARZA AÑAZCO ANA MERCEDES
NO,104,GENDE CALAZACÓN ANGEL MESÍAS
NO,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
NO,106,ZAMBRANO VERA MARIANO
NO,107,CANDELL SOTO JAIME ENRIQUE JIMMY
NO,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
NO,109,OLIVO PALLO JAIME FERNANDO
NO,110,ROHON HERVAS CÉSAR EDUARDO
NO,111,POVEDA ALVARADO ERIKA SOPHIA
NO,112,NUÑEZ MANSSUR LUIS ANTONIO
NO,113,TORRES TORRES LUIS FERNANDO
NO,114,LARREÁTEGUI FABARA MARÍA GABRIELA
NO,115,CUADRO GASTEZZI DEYSI MARIA
NO,116,MINCHALA MURILLO RÓMULO MARCELO
NO,117,MONTAÑO VALENCIA MAE
NO,118,MORENO GUERRERO HENRY FREDY
NO,119,MUÑOZ ALARCÓN HÉCTOR PATRICIO
NO,120,PACHALA POMA LUIS ALBERTO
NO,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
NO,122,CUESTA CONCARI MARÍA MERCEDES
NO,123,PEÑAFIEL IZQUIERDO EDDY COLÓN
NO,124,PUANCHIR PAYASHÑA TITO PEDRO
NO,125,ALARCÓN GUILLÍN FREDY OSCAR
NO,126,SOLORZANO SARRIA CESAR FAUSTO
NO,127,UGARTE GUZMÁN BLANCA ROSANA
NO,128,VINTIMILLA MOSCOSO PAOLA
NO,129,ZAMBRANO ORTIZ MARÍA ROBERTA
NO,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
NO,131,PAREDES TORRES WASHINGTON ARTURO
NO,132,ROMERO LOAYZA FRANCO SEGUNDO
NO,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
NO,134,SUQUILANDA VALDIVIESO BYRON VINICIO
NO,136,VILLAMAR JÁCOME PEDRO FABRICIO
NO,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
ABSTENCION,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
ABSTENCION,5,OVIEDO ENDERICA DANIELA NATHALY
ABSTENCION,6,ARREGUI RUEDA MARCIA CECILIA
ABSTENCION,7,ARTEAGA MUÑOZ KARINA CECILIA
ABSTENCION,10,BONILLA SALCEDO VIVIANA
ABSTENCION,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
ABSTENCION,16,CAMBALA MONTECE CARLOS ALBERTO
ABSTENCION,25,SUAREZ HUAYAMAVE CARLOS ALBERTO
ABSTENCION,27,RUIZ CEDEÑO ANA BELÉN
ABSTENCION,33,GARCÍA POZO DIEGO OSWALDO
ABSTENCION,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
ABSTENCION,39,LLORET VALDIVIESO JUAN CRISTÓBAL
ABSTENCION,42,MENDOZA ARÉVALO DANIEL ISAAC
ABSTENCION,53,RODRÍGUEZ CEDEÑO ROSA ELENA
ABSTENCION,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
ABSTENCION,56,SALAZAR CEDEÑO GUADALUPE DOLORES
