voto,curul,asambleista
AUSENTE,9,ANDINO REINOSO MAURO EDMUNDO
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,26,CHAVEZ CANALES HOLGER EZEQUIEL
AUSENTE,35,GAGLIARDO LOOR GASTON
AUSENTE,37,LARREA VITERI LIDICE VANESSA
AUSENTE,38,GARZON RECAURTE WILLIAM ANTONIO
AUSENTE,40,GONZALEZ SERRANO MIRYAM CATARINA
AUSENTE,44,GUEVARA VILLACRES VERONICA MARGARITA
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,50,SILVA MALDONADO SOFIA IRENE
AUSENTE,61,PABON CARANQUI PAOLA VERENICE
AUSENTE,64,PEÑA CARRASCO DIANA LUCIA
AUSENTE,72,ROBLES ANDRADE DENISSE PRISCILA
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,78,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,81,CISNEROS SORIA OSWALDO DANIEL
AUSENTE,85,SANMIGUEL PALACIOS GINA ZITA
AUSENTE,90,JIMENEZ CABRERA JOSE CLEVER
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,97,VASCONEZ ARTEAGA ANNY MARLLELY
AUSENTE,100,ALBAN GALLO MARINA ELIZABETH
AUSENTE,101,AUQUILLA ORTEGA RAUL VICENTE
AUSENTE,103,DONOSO CHIRIBOGA PATRICIO
AUSENTE,105,MOREIRA MACIAS GRACE HOLANDA
AUSENTE,110,VERDUGA CEDEÑO MARY
AUSENTE,111,JONIAUX BLUM ENRIQUE ALEJANDRO
AUSENTE,115,MONTAÑO VALENCIA MAE
AUSENTE,116,MORETA PANCHEZ MIGUEL ANGEL
AUSENTE,117,PAEZ BENALCAZAR ANDRES TARQUINO
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,119,TENELEMA ROMERO EDMUNDO RAMIRO
AUSENTE,120,TORRES TORRES LUIS FERNANDO
AUSENTE,126,ZAMBRANO CASTRO NORALMA ELIZABETH
AUSENTE,128,SERRANO SEGURA GRACE MARISOL
AUSENTE,131,CUCALON CAMACHO HENRY EDUARDO
AUSENTE,132,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,133,TACLE GALARRAGA MOISES FERNANDO
AUSENTE,135,TERAN SALCEDO JONNY ENRIQUE
AUSENTE,136,VITERI JIMENEZ CYNTHIA
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,83,ACACHO GONZALEZ PEPE LUIS
SI,92,UMAGINGA GUAMAN CESAR
SI,102,CHICAIZA TOAPANTA WILSON ALFONSO
NO,1,ABAD VELEZ RAUL
NO,2,ACERO LANCHIMBA ESTHELA LILIANA
NO,3,LANDAZURI OLMEDO LUDIS CUAUDINA
NO,4,MACHUCA MOSCOSO LINDA MARICELA
NO,5,AGUIRRE HIDALGO DORA ANDELA
NO,6,ALBAN TORRES MARIANA DEL ROCIO
NO,7,TORRES CEDEÑO KERLLY ANABEL
NO,8,MUÑOZ VICUÑA MARIANGEL
NO,10,ARCE PLUAS ALEXANDRA MANUELA
NO,11,ARIAS RAMIREZ ALBERTO JESUS
NO,14,MORENO INTRIAGO MARIA LUISA
NO,15,BORJA PEREZ GALO
NO,16,REYES MACHUCA EFREN RODRIGO
NO,17,BUSTAMANTE PONCE FERNANDO XAVIER
NO,18,CALDERON SALTOS RICHARD OSWALDO
NO,19,CASANOVA CEPEDA XAVIER IVAN
NO,20,CARRILLO BETTY
NO,21,CARRION MARIA JOSE
NO,22,CARVAJAL AGUIRRE MIGUEL ANGEL
NO,23,CASSINELLI CALI JUAN CARLOS
NO,24,CAYAMBE TIPAN FAUSTO HERIBERTO
NO,27,CHICA AREVALO VINICIO VETHOWEN
NO,28,CORDOVA ENCALADA EDGAR EDUARDO
NO,29,CUESTA RIOS LIUBA ELISA
NO,30,DE LA CRUZ BERNARDO HERMAN ULISES
NO,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
NO,32,DELGADO CHALA AGUSTIN JAVIER
NO,33,FAJARDO MOSQUERA LETTY VANESSA
NO,34,FALCONI LOQUI EVELYN PAMELA
NO,36,GALVAN GRACIA MARIA ESPERANZA
NO,39,MACAS JOSE LUIS
NO,41,GUAMAN CASTRO ALEX FRANCISCO
NO,42,GUAMANGATE ANTE LUIS GILBERTO
NO,43,GUDIÑO MENA ZOBEIDA GUISELA
NO,45,GUZMAN OCHOA LILIANA MAURA
NO,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
NO,47,HURTADO ANGULO IVAN JACINTO
NO,49,JEREZ PILLA BETTY MARICELA
NO,51,LARA RIVADENEIRA LENIN JOSE
NO,52,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
NO,54,LEDESMA ZAMORA OSCAR ALFONSO
NO,55,AGUIÑAGA VALLEJO PAOLA MARCELA
NO,56,MELO GARZON ESTEBAN ANDRES
NO,57,MOROCHO VELAÑA NANCY BEATRIZ
NO,58,MUÑOZ AVENDAÑO ROSA ELVIRA
NO,59,ALVARADO CARRION ROSANA
NO,60,OCLES PADILLA ALEXANDRA
NO,62,PADRON SAETEROS GLADYS PAULINA
NO,63,PATIÑO AROCA RAUL LEONARDO
NO,65,PEÑA PACHECO XIMENA DEL ROCIO
NO,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
NO,67,PONCE LEON XIMENA MERCEDES
NO,68,PROAÑO CIFUENTES ROBERTH MAURICIO
NO,69,FARFAN APONTE RICHARD WILSON
NO,70,RIVERA LOPEZ JOSE GABRIEL
NO,71,RIVERO DOGUER ANGEL ARMANDO
NO,73,REINOSO LESCANO MARIA ELIZABETH
NO,75,CASTILLO VIVANCO JOSE BOLIVAR
NO,76,RODRIGUEZ DELGADO MARIA VERONICA
NO,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
NO,82,YANDUN POZO CASTULO RENE
NO,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
NO,86,SERRRANO REYES NELSON ALCIDES
NO,87,SOLANO MORENO ALEX FABIAN
NO,88,LEDESMA ZAMORA DARWIN GERMAN
