voto,curul,asambleista
AUSENTE,10,BONILLA SALCEDO VIVIANA
AUSENTE,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,19,VALLEJO JARAMILLO NORMA MARLENE
AUSENTE,20,TENORIO VALENCIA CALLETANO
AUSENTE,21,CERDA MIRANDA GABRIELA PAMELA
AUSENTE,25,SUAREZ HUAYAMAVE CARLOS ALBERTO
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,28,DURÁN AGUILAR LILIANA ELIZABETH
AUSENTE,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,53,QUIÑONEZ OCAMPO JULIO CÉSAR
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,59,SÁNCHEZ REYES MONTGOMERY
AUSENTE,60,ALEMÁN MARMOL MÓNICA ROCÍO
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,69,YUNDA MACHADO JORGE HOMERO
AUSENTE,70,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,75,BURBANO MONTENEGRO FÉLIX FERNANDO
AUSENTE,84,VEGAY JIPA LUZ AIDA
AUSENTE,86,YANDÚN POZO CÁSTULO RENÉ
AUSENTE,88,KRONFLE KOZHAYA HENRY FABIÁN
AUSENTE,91,CRUZ PROAÑO LUDOVICO ISRAEL
AUSENTE,92,CRUZ VACA JEANNINE DEL CISNE
AUSENTE,95,CADENA HUERTAS FRANCISCO JAVIER
AUSENTE,99,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,100,CURICHUMBI YUPANQUI PEDRO
AUSENTE,103,GALARZA AÑAZCO ANA MERCEDES
