asambleista,curul,voto
MUÑOZ VICUÑA MARIANGEL,8,AUSENTE
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,12,AUSENTE
QUIMBIULCO BEDON LORENA GABRIELA,18,AUSENTE
CALLE ANDRADE MARIA AUGUSTA,19,AUSENTE
CARRILLO BETTY,20,AUSENTE
CARRION MARIA JOSE,21,AUSENTE
CASSINELLI CALI JUAN CARLOS,23,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,AUSENTE
CHAVEZ CANALES HOLGER EZEQUIEL,26,AUSENTE
CHICA AREVALO VINICIO VETHOWEN,27,AUSENTE
ESTARELLAS SOLIS FRANCISCO JOSE,31,AUSENTE
DELGADO CHALA AGUSTIN JAVIER,32,AUSENTE
MENDOZA DANIEL ISAAC,37,AUSENTE
GODOY ANDRADE GINA JAKELINE,39,AUSENTE
GONZALEZ SERRANO MIRYAM CATARINA,40,AUSENTE
GUDIÑO MENA ZOBEIDA GUISELA,43,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
BAZURTO ROLDAN NANCIS CELESTE,51,AUSENTE
LARRIVA ALVARADO OSCAR OSWALDO,53,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,55,AUSENTE
TOBAR NUÑEZ RAUL IGNACIO,57,AUSENTE
MUÑOZ AVENDAÑO ROSA ELVIRA,58,AUSENTE
BRITO MENDOZA MONICA CRISTINA,63,AUSENTE
REINOSO LESCANO MARIA ELIZABETH,73,AUSENTE
RODRIGUEZ DELGADO MARIA VERONICA,76,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
MATIAS APOLINARIO RITA AZUCENA,81,AUSENTE
SOLANO MORENO ALEX FABIAN,87,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
GUALAN JAPA MILTON RODRIGO,90,AUSENTE
UMAJINGA GUAMAN CESAR,92,AUSENTE
TERAN SARZOSA SEGUNDO FAUSTO,94,AUSENTE
VASCONEZ ARTEAGA ANNY MARLLELY,97,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
AUQUILLA ORTEGA RAUL VICENTE,101,AUSENTE
MOREIRA MACIAS GRACE HOLANDA,105,AUSENTE
VICUÑA MUÑOZ MARIA ALEJANDRA,111,AUSENTE
PAEZ BENALCAZAR ANDRES TARQUINO,117,AUSENTE
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,AUSENTE
VINTIMILLA JARRIN DIEGO ARMANDO,122,AUSENTE
ZAMBRANO ARTEAGA JOSE RICARDO,124,AUSENTE
ZAPATA MANTILLA JOSE LEONIDAS,128,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,132,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
AGUIRRE HIDALGO DORA ANDELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
ARIAS RAMIREZ ALBERTO JESUS,11,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
MORENO INTRIAGO MARIA LUISA,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
PAREDES BENAVIDES LIDIA VICTORIA,17,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CONSTANTE NIETO MARIANA DE LAS MERCEDES,24,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
DE LA TORRE RAMIREZ PABLO ANTONIO,36,SI
CALAZACON AGUAVIL MARIA ALBERTINA,38,SI
SANCHEZ LARREA NORYAN KARINA,41,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
TORRES PINEDA CLINTON ELIUD,44,SI
GUZMAN OCHOA LILIANA MAURA,45,SI
GUTIERREZ MOSCOSO MARIA EUGENIA,46,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
CARRILLO CRESPO HUGO FERNANDO,49,SI
ARANA COELLO YIMABEL MARIA,50,SI
BUENDIA HERDOIZA MARIA SOLEDAD,52,SI
SALAZAR MARTINEZ KARINA MARITZA,54,SI
MORENO CHIRIBOGA AMPARO DIANA,56,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
CAZA TIPANTA HUGO RENE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
PEÑA CARRASCO DIANA LUCIA,64,SI
PEÑA PACHECO XIMENA DEL ROCIO,65,SI
QUINCHIGUANGO GISELA,66,SI
CAMPOVERDE CALVA SEGUNDO MODESTO,67,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
RIVERA LOPEZ JOSE GABRIEL,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
MEDINA MERA VICTOR CLEMENTE,72,SI
ARIAS FERNANDEZ VERONICA ELIZABETH,75,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,78,SI
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
ALEMAN MARMOL MONICA ROCIO,86,SI
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,SI
VALLE PINARGOTE BAIRON LEONARDO,96,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
VELA CHERONI MARIA SOLEDAD,106,SI
TUPIZA OBANDO CARLOS ROGELIO,107,SI
CHAMORRO HIDALGO YOLANDA JOSEFINA,108,SI
VELIZ BRIONES JOSE FELIX,109,SI
VERDUGA CEDEÑO MARY,110,SI
VITERI GUALINGA CARLOS ELOY,123,SI
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,126,SI
OBANDO MORALES SANTA FELICITA,127,SI
AGUILAR TORRES MANUEL RAMIRO,74,NO
ARTEAGA ARTEAGA ZOBEIDA MELINA,79,NO
YANDUN POZO CASTULO RENE,82,NO
ACACHO GONZALEZ PEPE LUIS,83,NO
ORELLANA MARQUINEZ MAGALI MARGOT,91,NO
TIBAN GUALA LOURDES LICENIA,93,NO
GUTIERREZ BORBUA FAUSTO GILMAR,100,NO
CHICAIZA TOAPANTA WILSON ALFONSO,102,NO
DONOSO CHIRIBOGA PATRICIO,103,NO
MONCAYO CEVALLOS JOSE RICARDO,104,NO
VILEMA FREIRE ANGEL RAMIRO,112,NO
POSSO SALGADO LUIS ANTONIO,113,NO
SOLORZANO SARRIA CESAR FAUSTO,114,NO
MONTAÑO VALENCIA MAE,115,NO
MORETA PANCHEZ MIGUEL ANGEL,116,NO
SALGADO RIVADENEIRA DIEGO,118,NO
CHICA ARTEAGA GUNTARD PAVEL,119,NO
BUSTOS CHILIQUINGA ARCADIO,80,ABSTENCION
FIERRO OVIEDO PACO,89,ABSTENCION
TORRES TORRES LUIS FERNANDO,120,ABSTENCION
TAPIA LOMBEYDA LUIS FERNANDO,130,ABSTENCION
CUCALON CAMACHO HENRY EDUARDO,131,ABSTENCION
TACLE GALARRAGA MOISES FERNANDO,133,ABSTENCION
ROMERO LOAYZA FRANCO SEGUNDO,134,ABSTENCION
TERAN SALCEDO RAMON FORTUNATO,135,ABSTENCION
OÑATE LOMBEIBA WIMPER BOLIVAR,136,ABSTENCION
CUELLAR ARAUJO DANIEL ERNESTO,137,ABSTENCION
