curul,asambleista,voto
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
17,BUSTAMANTE PONCE FERNANDO XAVIER,AUSENTE
18,CALDERON SALTOS RICHARD OSWALDO,AUSENTE
19,CALLE ANDRADE MARIA AUGUSTA,AUSENTE
37,MENDOZA DANIEL ISAAC,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
43,GUDIÑO MENA ZOBEIDA GUISELA,AUSENTE
47,MORAN AMALIA,AUSENTE
52,BUENDIA HERDOIZA MARIA SOLEDAD,AUSENTE
55,AGUIÑAGA VALLEJO PAOLA MARCELA,AUSENTE
68,PILLAJO TUQUERES JENNY ELIZABETH,AUSENTE
70,RIVERA LOPEZ JOSE GABRIEL,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
80,BUSTOS CHILIQUINGA ARCADIO,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
89,FIERRO OVIEDO PACO,AUSENTE
90,GUALAN JAPA MILTON RODRIGO,AUSENTE
91,YANZA MANUEL,AUSENTE
92,UMAJINGA GUAMAN CESAR,AUSENTE
93,TIBAN GUALA LOURDES LICENIA,AUSENTE
100,GUTIERREZ BORBUA FAUSTO GILMAR,AUSENTE
109,VELIZ BRIONES JOSE FELIX,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
122,PONCE RUBIO ELVIA AZUCENA,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
129,URIBE LOPEZ FANNY ESTHER,AUSENTE
1,ABAD VELEZ RAUL,SI
2,MORALES POZO LENIN ALBERTO,SI
3,AGUILAR PLACIDO ARMANDO,SI
4,HAGO CELI FRANCISCO WAIKING,SI
5,AGUIRRE HIDALGO DORA ANADELA,SI
6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,SI
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
10,VITERI LOPEZ CHRISTIAN HUMBERTO,SI
11,RIVAS ALAVA ELIANA LISSET,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
15,BORJA PEREZ GALO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
20,CARRILLO BETTY,SI
21,CARRION MARIA JOSE,SI
22,CAJAS LARA SUSANA VALERIA,SI
23,BRAVO RAMIREZ MARIA LORENA,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
28,CORDOVA ENCALADA EDGAR EDUARDO,SI
29,CUESTA RIOS LIUBA ELISA,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,MACAS JOSE LUIS,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
34,FALCONI LOQUI EVELYN PAMELA,SI
35,GAGLIARDO LOOR GASTON,SI
36,BAZURTO ROLDAN NANCIS CELESTE,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,GODOY ANDRADE GINA JAKELINE,SI
41,GUAMAN CASTRO ALEX FRANCISCO,SI
42,GUAMANGATE ANTE LUIS GILBERTO,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
45,GUZMAN OCHOA LILIANA MAURA,SI
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI
48,ISSA WAGNER NICOLAS JOSE,SI
49,JEREZ PILLA BETTY MARICELA,SI
50,JUEZ JUEZ OMAR JUSEPH,SI
51,ORTIZ GASPAR ESTHER FLAVIA,SI
53,LARRIVA ALVARADO OSCAR OSWALDO,SI
54,LEDESMA ZAMORA OSCAR ALFONSO,SI
56,MORENO CHIRIBOGA AMPARO DIANA,SI
57,TOBAR NUÑEZ RAUL IGNACIO,SI
58,MUÑOZ AVENDAÑO ROSA ELVIRA,SI
59,ALVARADO CARRION ROSANA,SI
60,OCLES PADILLA ALEXANDRA,SI
61,CAZA TIPANTA HUGO RENE,SI
62,PADRON SAETEROS GLADYS PAULINA,SI
63,BRITO MENDOZA MONICA CRISTINA,SI
64,TORRES LARA JOSE EDUARDO,SI
65,PEÑA PACHECO XIMENA DEL ROCIO,SI
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI
67,PONCE LEON XIMENA MERCEDES,SI
69,FARFAN APONTE RICHARD WILSON,SI
71,GOMEZ IRMA,SI
72,MEDINA MERA VICTOR CLEMENTE,SI
73,REINOSO LESCANO MARIA ELIZABETH,SI
75,ARIAS FERNANDEZ VERONICA ELIZABETH,SI
78,SALAZAR CEDEÑO GUADALUPE DOLORES,SI
81,MATIAS APOLINARIO RITA AZUCENA,SI
85,MOYA DUQUE HERMAN ANIBAL,SI
86,ALEMAN MARMOL MONICA ROCIO,SI
