voto,curul,asambleista
AUSENTE,3,SERRANO SALGADO JOSÉ RICARDO
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,11,CASANOVA CEPEDA XAVIER IVAN
AUSENTE,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,18,EGAS LEDESMA JOSÉ ANTONIO
AUSENTE,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,21,CERDA MIRANDA GABRIELA PAMELA
AUSENTE,24,COROZO AYOVÍ JORGE WILBER
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,27,DOUMET CHEDRAUI MICHEL ANDRÉS
AUSENTE,31,FLOR GIL BRENDA AZUCENA
AUSENTE,33,GARCÍA POZO DIEGO OSWALDO
AUSENTE,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,38,LITARDO CAICEDO CÉSAR ERNESTO
AUSENTE,39,LLORET VALDIVIESO JUAN CRISTÓBAL
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
AUSENTE,46,ORELLANA ROMÁN ROSA GINA
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,49,PLAZA CASTILLO LENIN
AUSENTE,50,ANDRADE VILLAPRADO NELLY LISSETH
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,53,QUIÑONEZ OCAMPO JULIO CÉSAR
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,58,SAMANIEGO MAIGUA FRANKLIN OMAR
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,60,ALEMÁN MARMOL MÓNICA ROCÍO
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,62,VALLE PINARGOTE BAIRON LEONARDO
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,65,VERA RODRÍGUEZ CARLOS ALFREDO
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,71,ANDRADE MUÑOZ WILMA PIEDAD
AUSENTE,72,ZAMBRANO ALCÍVAR MAGDA XIOMARA
AUSENTE,74,ASTUDILLO LOOR LINA GLORIA
AUSENTE,76,ZAMBRANO CASTRO NORALMA ELIZABETH
AUSENTE,79,SERRANO VITERI MERCEDES MARITZA
AUSENTE,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
AUSENTE,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
AUSENTE,88,KRONFLE KOZHAYA HENRY FABIÁN
AUSENTE,94,ZAMBRANO VALLE EDUARDO MAURICIO
AUSENTE,95,CADENA HUERTAS FRANCISCO JAVIER
AUSENTE,97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR
AUSENTE,102,FLORES VÁSQUEZ FERNANDO PATRICIO
AUSENTE,106,ZAMBRANO VERA MARIANO
AUSENTE,111,TAIANO BASANTE VICENTE GIOVANNY
AUSENTE,115,SALTOS MOREIRA DIANA GABRIELA
AUSENTE,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
AUSENTE,124,PUANCHIR PAYASHÑA TITO PEDRO
AUSENTE,128,MARÍN LAVAYEN DENNIS GUSTAVO
AUSENTE,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
AUSENTE,132,ROMERO LOAYZA FRANCO SEGUNDO
AUSENTE,134,SUQUILANDA VALDIVIESO BYRON VINICIO
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
AUSENTE,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
SI,1,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,6,ARREGUI RUEDA MARCIA CECILIA
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,10,COLLAGUAZO RODRIGO
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,15,CALLE VERZOZI HERMUY
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,22,CHALÁ CRUZ JOSÉ FRANKLIN
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,28,DURÁN AGUILAR LILIANA ELIZABETH
SI,29,ALEAGA SANTOS RONNY XAVIER
SI,30,CABEZAS CASTILLO JANETH PAOLA
SI,32,GARCÍA GAIBOR CARMEN MERCEDES
SI,34,GARZÓN RICAURTE WILLIAM ANTONIO
SI,37,HOLGUÍN NARANJO MARCELA PRISCILA
SI,44,NARANJO ALVARADO PRISCILA AMAPOLA
SI,51,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,54,AGUALSACA GUAMAN JOSE CLEMENTE
SI,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
SI,57,SALGADO ANDRADE SILVIA BETZABETH
SI,63,VELIN CORTÉS JUAN PABLO
SI,66,VILLALVA MIRANDA LIRA DE LA PAZ
SI,67,CHACTONG VELASCO MARTHA XIMENA
SI,69,GUAMBA DÍAZ NANCY JEANNETH
SI,70,LOOR ALCÍVAR LEXI LIDUVINA
SI,73,AUQUILLA ORTEGA RAÚL VICENTE
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,77,AZUERO RODAS ELISEO ALEXIS
SI,78,CUCALÓN CAMACHO HENRY EDUARDO
SI,80,CALLEJAS BARONA FERNANDO
SI,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
SI,83,CARRIÓN MORENO CÉSAR ATAULFO
SI,86,YANDÚN POZO CÁSTULO RENÉ
SI,87,HENRÍQUEZ JAIME PATRICIA IVONNE
SI,89,CASTANIER JARAMILLO XAVIER HOMERO
SI,90,CELI SANTOS GUILLERMO ALEJANDRO
SI,91,CRUZ PROAÑO LUDOVICO ISRAEL
SI,92,CRUZ VACA JEANNINE DEL CISNE
SI,96,PEÑA ONTANEDA ELIO GERMÁN
SI,98,CALDERÓN CHANCAY DORIS DAISY
SI,99,OLLAGUE VALAREZO ZOILA PIEDAD
SI,100,CURICHUMBI YUPANQUI PEDRO
SI,101,DONOSO CHIRIBOGA PATRICIO
SI,103,VERDEZOTO REINOSO ROSA ISABEL
SI,104,GENDE CALAZACÓN ANGEL MESÍAS
SI,107,CANDELL SOTO JAIME ENRIQUE JIMMY
SI,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
SI,109,OLIVO PALLO JAIME FERNANDO
