asambleista,curul,voto
HAGO CELI FRANCISCO WAIKING,4,AUSENTE
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,AUSENTE
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
RIVAS ALAVA ELIANA LISSET,11,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,12,AUSENTE
BORJA PEREZ GALO,15,AUSENTE
CRUZ SALAZAR FRANCISCA GABRIELA,23,AUSENTE
OLAYA LIDER,25,AUSENTE
CAMACHO COLOMA CARLOS MANUEL,34,AUSENTE
MENDOZA DANIEL ISAAC,37,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
LARRIVA ALVARADO OSCAR OSWALDO,53,AUSENTE
SANANGO AUCACAMA LUIS LORENZO,62,AUSENTE
JIJON BUENDIA ITALIA LUISA,70,AUSENTE
AGUALSACA GUAMAN JOSE CLEMENTE,72,AUSENTE
RODRIGUEZ DELGADO MARIA VERONICA,76,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
MATIAS APOLINARIO RITA AZUCENA,81,AUSENTE
LANDAZURI CORDOVA SANDRA SUSANA,82,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
DAHIK ASTUDILLO REYTA GIOMAR,87,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
TIBAN GUALA LOURDES LICENIA,93,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
ALBAN GALLO MARINA ELIZABETH,100,AUSENTE
MONCAYO CEVALLOS JOSE RICARDO,104,AUSENTE
VICUÑA MUÑOZ MARIA ALEJANDRA,111,AUSENTE
VILEMA FREIRE ANGEL RAMIRO,112,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,114,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
VILLON POZO LUIS MARIANO,126,AUSENTE
SERRANO SEGURA GRACE MARISOL,128,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
POVEDA SALTOS YENNY MARIA,131,AUSENTE
MUENTES ALVARADO PABLO ANDRES,132,AUSENTE
TACLE GALARRAGA MOISES FERNANDO,133,AUSENTE
ROMERO LOAYZA FRANCO SEGUNDO,134,AUSENTE
YELA BURGOS DAYSE INES,135,AUSENTE
OÑATE LOMBEIDA WIMPER BOLIVAR,136,AUSENTE
KRONFLE GOMEZ MARIA CRISTINA,137,AUSENTE
ABAD VELEZ RAUL,1,SI
MORALES POZO LENIN ALBERTO,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
ORTIZ LARA LEONARDO,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
MORENO INTRIAGO MARIA LUISA,14,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
QUIMBIULCO BEDON LORENA GABRIELA,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CAJAS LARA SUSANA VALERIA,22,SI
CONSTANTE NIETO MARIANA DE LAS MERCEDES,24,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
MACIAS GARCIA PEDRO ROBERTO GEOVANNY,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
DELGADO CHALA AGUSTIN JAVIER,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
GAGLIARDO LOOR GASTON,35,SI
BAZURTO ROLDAN NANCIS CELESTE,36,SI
CALAZACON AGUAVIL MARIA ALBERTINA,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GONZALEZ SERRANO MIRYAM CATARINA,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
JARAMILLO RODRIGUEZ VICTOR HUGO,43,SI
TORRES PINEDA CLINTON ELIUD,44,SI
RODAS MARCA CARLOS EDUARDO,45,SI
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
JEREZ PILLA BETTY MARICELA,49,SI
SILVA MALDONADO SOFIA IRENE,50,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
REYES MACHUCA EFREN RODRIGO,52,SI
LEDESMA ZAMORA OSCAR ALFONSO,54,SI
LOOR CEVALLOS JORGE SEBASTIAN,55,SI
MORENO CHIRIBOGA AMPARO DIANA,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
CAZA TIPANTA HUGO RENE,61,SI
BRITO MENDOZA MONICA CRISTINA,63,SI
TORRES LARA JOSE EDUARDO,64,SI
ASTUDILLO BANEGAS HERNAN VINICIO,65,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
PONCE LEON XIMENA MERCEDES,67,SI
PILLAJO TUQUERES JENNY ELIZABETH,68,SI
FARES GUAILLAS MARIA SEBASTIANA,69,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
REINOSO LESCANO MARIA ELIZABETH,73,SI
GUZMAN SEGOVIA JOSE FRANCISCO,74,SI
ARIAS FERNANDEZ VERONICA ELIZABETH,75,SI
SUBIA BARREIRO BOLIVAR STALIN,78,SI
ANDRADE SOLORZANO LUIS ALBERTO,79,SI
BUSTOS CHILIQUINGA ARCADIO,80,SI
ACACHO GONZALEZ PEPE LUIS,83,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
GOMEZ IRMA,86,SI
FIERRO OVIEDO PACO,89,SI
GUALAN JAPA MILTON RODRIGO,90,SI
ORELLANA MARQUINEZ MAGALI MARGOT,91,SI
UMAJINGA GUAMAN CESAR,92,SI
TERAN SARZOSA SEGUNDO FAUSTO,94,SI
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,SI
MEJIA PLUAS NILDA CECIBEL,96,SI
VASCONEZ ARTEAGA ANNY MARLLELY,97,SI
INTRIAGO MACIAS CARMEN ELENA,98,SI
LUDEÑA SOTOMAYOR CECILIA DEL CISNE,101,SI
CHICAIZA TOAPANTA WILSON ALFONSO,102,SI
DONOSO CHIRIBOGA PATRICIO,103,SI
AGUIRRE RODRIGUEZ FRANCISCO XAVIER,105,SI
VELA CHERONI MARIA SOLEDAD,106,SI
ARGUELLO TROYA BLANCA AZUCENA,107,SI
CHAMORRO HIDALGO YOLANDA JOSEFINA,108,SI
VELIZ BRIONES JOSE FELIX,109,SI
VERDUGA CEDEÑO MARY,110,SI
SOTO MONTALVO ALICIA MAGDALENA,113,SI
MONTAÑO VALENCIA MAE,115,SI
SIVINTA TAIPE WALTHER OSWALDO,116,SI
LLANES SUAREZ HENRY MANUEL,117,SI
PLAZA CRISTINA,118,SI
MEDINA TAMBACO EMILY JESUS,119,SI
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,SI
PONCE RUBIO ELVIA AZUCENA,122,SI
COELLO JARAMILLO DIANA ANGELINA,123,SI
MERA RIVADENEIRA MARIA CECILIA,124,SI
OBANDO MORALES SANTA FELICITA,127,SI
