asambleista,curul,voto
MUÑOZ VICUÑA MARIANGEL,8,AUSENTE
ANDINO REINOSO MAURO EDMUNDO,9,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,12,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,14,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,AUSENTE
CASSINELLI CALI JUAN CARLOS,23,AUSENTE
DE LA CRUZ BERNARDO HERMAN ULISES,30,AUSENTE
FALCONI LOQUI EVELYN PAMELA,34,AUSENTE
GAGLIARDO LOOR GASTON,35,AUSENTE
GONZALEZ SERRANO MIRYAM CATARINA,40,AUSENTE
RODAS MARCA CARLOS EDUARDO,45,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
CABRERA FAJARDO SEGUNDO CESAR,59,AUSENTE
CAMPOVERDE CALVA SEGUNDO MODESTO,67,AUSENTE
AGUILAR TORRES MANUEL RAMIRO,74,AUSENTE
ARIAS FERNANDEZ VERONICA ELIZABETH,75,AUSENTE
BUSTOS CHILIQUINGA ARCADIO,80,AUSENTE
ACACHO GONZALEZ PEPE LUIS,83,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
QUEZADA CARRION ANDREA MARIBEL,90,AUSENTE
ORELLANA MARQUINEZ MAGALI MARGOT,91,AUSENTE
UMAJINGA GUAMAN CESAR,92,AUSENTE
VASCONEZ ARTEAGA ANNY MARLLELY,97,AUSENTE
CHAMORRO HIDALGO YOLANDA JOSEFINA,108,AUSENTE
VERDUGA CEDEÑO MARY,110,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
CHICA ARTEAGA GUNTARD PAVEL,119,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
TAPIA LOMBEYDA LUIS FERNANDO,130,AUSENTE
CUCALON CAMACHO HENRY EDUARDO,131,AUSENTE
TACLE GALARRAGA MOISES FERNANDO,133,AUSENTE
SERRANO VALLADARES SAADIN ALFREDO,136,AUSENTE
KRONFLE GOMEZ MARIA CRISTINA,137,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
ORTIZ LARA LEONARDO,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,SI
VITERI LOPEZ CHRISTIAN HUMBERTO,10,SI
RIVAS ALAVA ELIANA LISSET,11,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
BORJA PEREZ GALO,15,SI
PAREDES BENAVIDES LIDIA VICTORIA,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CONSTANTE NIETO MARIANA DE LAS MERCEDES,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
MACIAS GARCIA PEDRO ROBERTO GEOVANNY,29,SI
ESTARELLAS SOLIS FRANCISCO JOSE,31,SI
DELGADO CHALA AGUSTIN JAVIER,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
DE LA TORRE RAMIREZ PABLO ANTONIO,36,SI
LARREA VITERI LIDICE VANESSA,37,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
GUDIÑO MENA ZOBEIDA GUISELA,43,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
GUTIERREZ MOSCOSO MARIA EUGENIA,46,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
JEREZ PILLA BETTY MARICELA,49,SI
ARANA COELLO YIMABEL MARIA,50,SI
BAZURTO ROLDAN NANCIS CELESTE,51,SI
BUENDIA HERDOIZA MARIA SOLEDAD,52,SI
LARRIVA ALVARADO OSCAR OSWALDO,53,SI
LEDESMA ZAMORA OSCAR ALFONSO,54,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MELO GARZON ESTEBAN ANDRES,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
OCLES PADILLA ALEXANDRA,60,SI
CAZA TIPANTA HUGO RENE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
BRITO MENDOZA MONICA CRISTINA,63,SI
TORRES LARA JOSE EDUARDO,64,SI
PEÑA PACHECO XIMENA DEL ROCIO,65,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
RIVERA LOPEZ JOSE GABRIEL,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
MEDINA MERA VICTOR CLEMENTE,72,SI
REINOSO LESCANO MARIA ELIZABETH,73,SI
RODRIGUEZ DELGADO MARIA VERONICA,76,SI
GARCIA PLUAS BEATRIZ CANDELARIA,77,SI
SUBIA BARREIRO BOLIVAR STALIN,78,SI
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,SI
MATIAS APOLINARIO RITA AZUCENA,81,SI
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
SERRANO REYES NELSON ALCIDES,86,SI
SOLANO MORENO ALEX FABIAN,87,SI
ESCALA ZAMBRANO JORGE ELIAS,93,SI
TERAN SARZOSA SEGUNDO FAUSTO,94,SI
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,SI
MEJIA PLUAS NILDA CECIBEL,96,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
PACHECO ORDOÑEZ BAYRON EDUARDO,99,SI
VELA CHERONI MARIA SOLEDAD,106,SI
ARGUELLO TROYA BLANCA AZUCENA,107,SI
VELIZ BRIONES JOSE FELIX,109,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
TORRES TORRES LUIS FERNANDO,120,SI
ALEJANDRO MEDINA CRISTINA SORAYA,121,SI
PONCE RUBIO ELVIA AZUCENA,122,SI
VITERI GUALINGA CARLOS ELOY,123,SI
ZAMBRANO ARTEAGA JOSE RICARDO,124,SI
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,126,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,SI
SERRANO SEGURA GRACE MARISOL,128,SI
REYES HIDALGO CRISTINA EUGENIA,132,SI
ROMERO LOAYZA FRANCO SEGUNDO,134,SI
TERAN SALCEDO RAMON FORTUNATO,135,SI
YANDUN POZO CASTULO RENE,82,ABSTENCION
FIERRO OVIEDO PACO,89,ABSTENCION
ALBAN GALLO MARINA ELIZABETH,100,ABSTENCION
AUQUILLA ORTEGA RAUL VICENTE,101,ABSTENCION
CHICAIZA TOAPANTA WILSON ALFONSO,102,ABSTENCION
DONOSO CHIRIBOGA PATRICIO,103,ABSTENCION
MONCAYO CEVALLOS JOSE RICARDO,104,ABSTENCION
MOREIRA MACIAS GRACE HOLANDA,105,ABSTENCION
VILEMA FREIRE ANGEL RAMIRO,112,ABSTENCION
SOLORZANO SARRIA CESAR FAUSTO,114,ABSTENCION
MONTAÑO VALENCIA MAE,115,ABSTENCION
MORETA PANCHEZ MIGUEL ANGEL,116,ABSTENCION
PAEZ BENALCAZAR ANDRES TARQUINO,117,ABSTENCION
SALGADO RIVADENEIRA DIEGO,118,ABSTENCION
