asambleista,curul,voto
BERGMANN REYNA CARLOS ALBERTO,9,AUSENTE
COLLAGUAZO RODRIGO,10,AUSENTE
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
COROZO AYOVÍ JORGE WILBER,24,AUSENTE
ESPÍN REYES EUGENIA SOFÍA,29,AUSENTE
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,AUSENTE
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
ZAMBRANO ARTEAGA JOSE RICARDO,70,AUSENTE
GALARZA AÑAZCO ANA MERCEDES,103,AUSENTE
GENDE CALAZACÓN ANGEL MESÍAS,104,AUSENTE
OLIVO PALLO JAIME FERNANDO,109,AUSENTE
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ASÁN WONSANG JOSÉ FRANCISCO,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
BERNAL BERNAL ESTEBAN REMIGIO,74,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
AZUERO RODAS ELISEO ALEXIS,77,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
FALQUEZ BATALLAS PEDRO CARLOS,79,SI
CALLEJAS BARONA FERNANDO,80,SI
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
JARAMILLO ZURITA PAOLA MICHAEL,88,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
CELI SANTOS GUILLERMO ALEJANDRO,90,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
ZÁRATE CASTRO JORGE EDUARDO,92,SI
MEDINA RAMÍREZ JOSÉ ALFREDO,93,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,SI
"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",98,SI
REYES HIDALGO CRISTINA EUGENIA,99,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
FLORES ARROYO JUAN FERNADO,102,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
ROHON HERVAS CÉSAR EDUARDO,110,SI
TAIANO BASANTE VICENTE GIOVANNY,111,SI
TERÁN SALCEDO RAMÓN FORTUNATO,112,SI
TORRES TORRES LUIS FERNANDO,113,SI
LARREÁTEGUI FABARA MARÍA GABRIELA,114,SI
CARBO AGUIRRE JONATHAN ALEXI,115,SI
MINCHALA MURILLO RÓMULO MARCELO,116,SI
MONTAÑO VALENCIA MAE,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
PACHALA POMA LUIS ALBERTO,120,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
CUESTA CONCARI MARÍA MERCEDES,122,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
SOLORZANO SARRIA CESAR FAUSTO,126,SI
UGARTE GUZMÁN BLANCA ROSANA,127,SI
VINTIMILLA MOSCOSO PAOLA,128,SI
ZAMBRANO ORTIZ MARÍA ROBERTA,129,SI
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,SI
SUQUILANDA VALDIVIESO BYRON VINICIO,134,SI
VERA MENDOZA TANLLY JANELA,135,SI
VILLAMAR JÁCOME PEDRO FABRICIO,136,SI
PADILLA SIERRA MAGGIE DOLORES,137,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,1,NO
JUCA SALAZAR MERCEDES DEL ROCÍO,2,NO
CEVALLOS GUEVARA LESLIE MARCELA,3,NO
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,NO
ARIAS RAMÍREZ ALBERTO JESÚS,5,NO
ARREGUI RUEDA MARCIA CECILIA,6,NO
BENAVIDES ZAMBRANO ZOILA TERESA,8,NO
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,NO
CADENA VÉLEZ KARLA GABRIELA,14,NO
CALLE VERZOZI HERMUY,15,NO
CÁRDENAS ESPINOZA JUAN JORGE,17,NO
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,NO
GREFA AVILEZ FLAVIO PATRICIO,21,NO
CHALÁ CRUZ JOSÉ FRANKLIN,22,NO
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,NO
CUESTA RÍOS LIUBA ELISA,25,NO
CUESTA SANTANA ESTHER ADELINA,26,NO
RUIZ CEDEÑO ANA BELÉN,27,NO
DURÁN AGUILAR LILIANA ELIZABETH,28,NO
ESPINOSA ANDRADE AUGUSTO XAVIER,30,NO
FLOR GIL BRENDA AZUCENA,31,NO
GARCÍA GAIBOR CARMEN MERCEDES,32,NO
GARCÍA POZO DIEGO OSWALDO,33,NO
GARZÓN RICAURTE WILLIAM ANTONIO,34,NO
HOLGUÍN NARANJO MARCELA PRISCILA,37,NO
LITARDO CAICEDO CÉSAR ERNESTO,38,NO
LLORET VALDIVIESO JUAN CRISTÓBAL,39,NO
MELO GARZÓN ESTEBAN ANDRÉS,41,NO
MENDOZA ARÉVALO DANIEL ISAAC,42,NO
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,NO
NARANJO ALVARADO PRISCILA AMAPOLA,44,NO
OCHOA MORANTE MANUEL ALFREDO,45,NO
ORELLANA ROMÁN ROSA GINA,46,NO
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,NO
PEÑA PACHECO XIMENA DEL ROCÍO,48,NO
PLAZA CASTILLO LENIN,49,NO
POMA HERRERA YOFRE MARTÍN,50,NO
PROAÑO CIFUENTES ROBERTH MAURICIO,51,NO
QUIJIJE DELGADO LUIS RAFAEL,52,NO
QUIÑONEZ OCAMPO JULIO CÉSAR,53,NO
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,NO
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,NO
PARRA VILLACIS JONATHAN EMANUEL,56,NO
SALGADO ANDRADE SILVIA BETZABETH,57,NO
SAMANIEGO MAIGUA FRANKLIN OMAR,58,NO
SÁNCHEZ REYES MONTGOMERY,59,NO
ALEMÁN MARMOL MÓNICA ROCÍO,60,NO
SOLIZ CARRIÓN DORIS JOSEFINA,61,NO
VALLE PINARGOTE BAIRON LEONARDO,62,NO
MALDONADO VERA MABEL MARCELA,63,NO
VERA RODRÍGUEZ CARLOS ALFREDO,65,NO
VILLALVA MIRANDA LIRA DE LA PAZ,66,NO
VITERI GUALINGA CARLOS ELOY,67,NO
ZAMBRANO CASTRO NORALMA ELIZABETH,76,NO
ZAMBRANO VALLE EDUARDO MAURICIO,94,NO
ARTEAGA MUÑOZ KARINA CECILIA,7,ABSTENCION
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,ABSTENCION
CAMBALA MONTECE CARLOS ALBERTO,16,ABSTENCION
VALLEJO JARAMILLO NORMA MARLENE,19,ABSTENCION
MARÍN AGUIRRE ANA BELÉN,40,ABSTENCION
YUNDA MACHADO JORGE HOMERO,69,ABSTENCION
VEGAY JIPA LUZ AIDA,84,ABSTENCION
MACÍAS ORTEGA WENDY ELENA MARISOL,106,ABSTENCION
