asambleista,curul,voto
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,AUSENTE
MARQUEZ LOPEZ JOSE LENIN,8,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
CÁRDENAS ESPINOZA JUAN JORGE,17,AUSENTE
CHALÁ CRUZ JOSÉ FRANKLIN,22,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
ALEAGA SANTOS RONNY XAVIER,29,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
GARCÍA GAIBOR CARMEN MERCEDES,32,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
LLORET VALDIVIESO JUAN CRISTÓBAL,39,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,AUSENTE
SALGADO ANDRADE SILVIA BETZABETH,57,AUSENTE
SOLIZ CARRIÓN DORIS JOSEFINA,61,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VITERI GUALINGA CARLOS ELOY,67,AUSENTE
PESANTEZ SALTO DIANA ELIZABETH,71,AUSENTE
ZAMBRANO ALCÍVAR MAGDA XIOMARA,72,AUSENTE
JARAMILLO ZURITA PAOLA MICHAEL,88,AUSENTE
CURICHUMBI YUPANQUI PEDRO,100,AUSENTE
SALTOS MOREIRA DIANA GABRIELA,115,AUSENTE
ALARCÓN GUILLÍN FREDY OSCAR,125,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,126,AUSENTE
PAREDES TORRES WASHINGTON ARTURO,131,AUSENTE
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,9,SI
BONILLA SALCEDO VIVIANA,10,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,SI
POMA HERRERA YOFRE MARTÍN,50,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,51,SI
SAMANIEGO MAIGUA FRANKLIN OMAR,58,SI
ALEMÁN MARMOL MÓNICA ROCÍO,60,SI
VALLE PINARGOTE BAIRON LEONARDO,62,SI
VELIN CORTÉS JUAN PABLO,63,SI
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
GUAMBA DÍAZ NANCY JEANNETH,69,SI
ASTUDILLO LOOR LINA GLORIA,74,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
GUEVARA LOZADA FLERIDA YOVANA,77,SI
CALLEJAS BARONA FERNANDO,80,SI
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
JÁTIVA MARTÍNEZ BLANCA RUTH,86,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
CELI SANTOS GUILLERMO ALEJANDRO,90,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
CRUZ VACA JEANNINE DEL CISNE,92,SI
CUESTA ORELLANA MARÍA DE LOURDES,93,SI
ZAMBRANO VALLE EDUARDO MAURICIO,94,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
SUQUILANDA LIMA CARMEN MARGARITA,96,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
FLORES VÁSQUEZ FERNANDO PATRICIO,102,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,SI
ZAMBRANO VERA MARIANO,106,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
OLIVO PALLO JAIME FERNANDO,109,SI
LARREÁTEGUI FABARA MARÍA GABRIELA,114,SI
VERA CALDERÓN SILVIA LORENA,116,SI
MONTAÑO VALENCIA MAE,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
ARREGUI SÁNCHEZ NORMA OFELIA,120,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
CUESTA CONCARI MARÍA MERCEDES,122,SI
BUSTAMANTE BRICEÑO YONY ESPERANZA,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SUQUILANDA VALDIVIESO BYRON VINICIO,134,SI
CEDEÑO LOOR LENIN PAÚL,135,SI
VILLAMAR JÁCOME PEDRO FABRICIO,136,SI
PADILLA SIERRA MAGGIE DOLORES,137,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,NO
ZAMBRANO CASTRO NORALMA ELIZABETH,76,NO
AGUIÑAGA VALLEJO PAOLA MARCELA,1,ABSTENCION
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,ABSTENCION
SERRANO SALGADO JOSÉ RICARDO,3,ABSTENCION
ARIAS RAMÍREZ ALBERTO JESÚS,5,ABSTENCION
YELA ACOSTA WERNER ANTONIO,6,ABSTENCION
ARTEAGA MUÑOZ KARINA CECILIA,7,ABSTENCION
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,ABSTENCION
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,ABSTENCION
CALLE VERZOZI HERMUY,15,ABSTENCION
CAMBALA MONTECE CARLOS ALBERTO,16,ABSTENCION
CARRIÓN CEVALLOS MARÍA JOSÉ,18,ABSTENCION
TERAN SARZOSA SEGUNDO FAUSTO,19,ABSTENCION
TENORIO VALENCIA CALLETANO,20,ABSTENCION
CERDA MIRANDA GABRIELA PAMELA,21,ABSTENCION
TORRES TORRES EURO IGNACIO,23,ABSTENCION
COROZO AYOVÍ JORGE WILBER,24,ABSTENCION
DOUMET CHEDRAUI MICHEL ANDRÉS,27,ABSTENCION
FLOR GIL BRENDA AZUCENA,31,ABSTENCION
GARCÍA POZO DIEGO OSWALDO,33,ABSTENCION
MORENO CHIRIBOGA AMPARO DIANA,34,ABSTENCION
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,ABSTENCION
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,ABSTENCION
MENDOZA ARÉVALO DANIEL ISAAC,42,ABSTENCION
OCHOA MORANTE MANUEL ALFREDO,45,ABSTENCION
ORELLANA ROMÁN ROSA GINA,46,ABSTENCION
