curul,asambleista,voto
9,ANDINO REINOSO MAURO EDMUNDO,AUSENTE
10,ARCE PLUAS ALEXANDRA MANUELA,AUSENTE
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
13,BENAVIDES ZAMBRANO ZOILA TERESA,AUSENTE
18,CALDERON SALTOS RICHARD OSWALDO,AUSENTE
23,CASSINELLI CALI JUAN CARLOS,AUSENTE
28,CORDOVA ENCALADA EDGAR EDUARDO,AUSENTE
29,CUESTA RIOS LIUBA ELISA,AUSENTE
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,AUSENTE
35,GAGLIARDO LOOR GASTON,AUSENTE
37,LARREA VITERI LIDICE VANESSA,AUSENTE
39,GODOY ANDRADE GINA JAKELINE,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
44,GUEVARA VILLACRES VERONICA MARGARITA,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
50,SILVA MALDONADO SOFIA IRENE,AUSENTE
63,PATIÑO AROCA RAUL LEONARDO,AUSENTE
67,PONCE LEON XIMENA MERCEDES,AUSENTE
73,SANCHEZ MIÑO ALEXIS REYNALDO,AUSENTE
75,CASTILLO VIVANCO JOSE BOLIVAR,AUSENTE
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,AUSENTE
80,BUSTOS CHILIQUINGA ARCADIO,AUSENTE
81,CISNEROS SORIA OSWALDO DANIEL,AUSENTE
86,SERRANO REYES NELSON ALCIDES,AUSENTE
88,LEDESMA ZAMORA DARWIN GERMAN,AUSENTE
90,JIMENEZ CABRERA JOSE CLEVER,AUSENTE
94,TERAN SARZOSA SEGUNDO FAUSTO,AUSENTE
97,VASCONEZ ARTEAGA ANNY MARLLELY,AUSENTE
105,BUCARAM PULLEY ABDALA JAIME,AUSENTE
106,SOLORZANO MANUEL ANTONIO,AUSENTE
108,VELASCO ENRIQUEZ CARLOS ALBERTO,AUSENTE
109,VELIZ BRIONES JOSE FELIX,AUSENTE
111,VICUÑA MUÑOZ MARIA ALEJANDRA,AUSENTE
112,VILEMA FREIRE ANGEL RAMIRO,AUSENTE
113,POSSO SALGADO LUIS ANTONIO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,AUSENTE
128,ZAPATA MANTILLA JOSE LEONIDAS,AUSENTE
132,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
