curul,asambleista,voto
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,AUSENTE
15,CALLE VERZOZI HERMUY,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
19,VALLEJO JARAMILLO NORMA MARLENE,AUSENTE
20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,AUSENTE
21,CERDA MIRANDA GABRIELA PAMELA,AUSENTE
24,COROZO AYOVÍ JORGE WILBER,AUSENTE
25,CUESTA RÍOS LIUBA ELISA,AUSENTE
26,CUESTA SANTANA ESTHER ADELINA,AUSENTE
29,ESPÍN REYES EUGENIA SOFÍA,AUSENTE
32,GARCÍA GAIBOR CARMEN MERCEDES,AUSENTE
34,GARZÓN RICAURTE WILLIAM ANTONIO,AUSENTE
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
46,ORELLANA ROMÁN ROSA GINA,AUSENTE
47,PALACIOS VELÁSQUEZ SONIA LUCRECIA,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
51,PROAÑO CIFUENTES ROBERTH MAURICIO,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
65,VERA RODRÍGUEZ CARLOS ALFREDO,AUSENTE
68,YAR ARAUJO JUAN CARLOS,AUSENTE
69,GUAMBA DÍAZ NANCY JEANNETH,AUSENTE
70,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
77,AZUERO RODAS ELISEO ALEXIS,AUSENTE
95,CADENA HUERTAS FRANCISCO JAVIER,AUSENTE
126,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
136,VILLAMAR JÁCOME PEDRO FABRICIO,AUSENTE
10,BONILLA SALCEDO VIVIANA,SI
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI
71,PESANTEZ SALTO DIANA ELIZABETH,SI
72,ASÁN WONSANG JOSÉ FRANCISCO,SI
73,AUQUILLA ORTEGA RAÚL VICENTE,SI
74,BERNAL BERNAL ESTEBAN REMIGIO,SI
75,BURBANO MONTENEGRO FÉLIX FERNANDO,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,FALQUEZ BATALLAS PEDRO CARLOS,SI
80,CALLEJAS BARONA FERNANDO,SI
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CARRIÓN MORENO CÉSAR ATAULFO,SI
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,HENRÍQUEZ JAIME PATRICIA IVONNE,SI
88,KRONFLE KOZHAYA HENRY FABIÁN,SI
89,CASTANIER JARAMILLO XAVIER HOMERO,SI
90,CELI SANTOS GUILLERMO ALEJANDRO,SI
91,CRUZ PROAÑO LUDOVICO ISRAEL,SI
92,CRUZ VACA JEANNINE DEL CISNE,SI
93,MEDINA RAMÍREZ JOSÉ ALFREDO,SI
96,PEÑA ONTANEDA ELIO GERMÁN,SI
97,MONTAÑO GUISAMANO MAYRA MIGDONIA,SI
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",SI
99,NARVÁEZ MENDIETA DALTON RAFAEL,SI
100,CURICHUMBI YUPANQUI PEDRO,SI
101,DONOSO CHIRIBOGA PATRICIO,SI
102,FLORES VÁSQUEZ FERNANDO PATRICIO,SI
103,GALARZA AÑAZCO ANA MERCEDES,SI
104,GENDE CALAZACÓN ANGEL MESÍAS,SI
